Date,Chaine,Ecran,Version,Diff,Heure,GRP,BudgetNet,Format,Avant-Visites,Apres-Visites,TAv,EmAv,TAp,EmAp,DAYPART,weekday_weekend
2014-05-11,PuissanceTNT,1350,la lingerie pour toutes les morpho,13:34:00,13,"0,89","272,916",12,44,237,A,UNE VIE DE MENSONGES+SUPER HERO FAM,A,UNE VIE DE MENSONGES+SUPER HERO FAM,DAY,WE
2014-05-11,Teva,1511,la lingerie pour toutes les morpho,14:44:00,14,"0,11","50,16",12,76,90,C,TOP COIFFURE,C,TOP COIFFURE,DAY,WE
2014-05-11,Teva,1451,,14:51:00,14,"0,11","76,14",20,86,82,AC,THE GOOD WIFE,C,TOP COIFFURE,DAY,WE
2014-05-11,PuissanceTNT,1540,la lingerie pour toutes les morpho,15:23:00,15,"1,16","307,8",12,88,382,A,DANGEREUSE ALCHIMIE+DESPERATE HOUSE,A,DANGEREUSE ALCHIMIE+DESPERATE HOUSE,DAY,WE
2014-05-11,Teva,1651,la chaussure pour toutes les morpho',16:29:00,16,"0,09","49,02",12,104,140,CBA,REINES DU SHOPPING (LES),CBA,REINES DU SHOPPING (LES),DAY,WE
2014-05-11,Teva,1721,la terrasse,17:01:00,17,"0,1","76,14",20,82,188,CBA,REINES DU SHOPPING (LES),CBA,REINES DU SHOPPING (LES),DAY,WE
2014-05-11,Teva,1831,,18:31:00,18,"0,14","96,9",12,172,153,CBA,REINES DU SHOPPING (LES),C,NE LE DITES PAS A LA MARIEE UK,DAY,WE
2014-05-11,Teva,1851,,18:51:00,18,"0,17","166,86",20,98,139,C,NE LE DITES PAS A LA MARIEE UK,C,NE LE DITES PAS A LA MARIEE UK,ACCESS,WE
2014-05-11,PuissanceTNT,1930,la lingerie pour toutes les morpho,19:17:00,19,"1,43","995,22",12,102,373,J,SODA+NORBERT ET JEAN LE DEFI,J,SODA+NORBERT ET JEAN LE DEFI,ACCESS,WE
2014-05-11,Teva,1931,la chaussure pour toutes les morpho',19:24:00,19,"0,2","127,68",12,114,128,C,NE LE DITES PAS A LA MARIEE UK,C,NE LE DITES PAS A LA MARIEE UK,ACCESS,WE
2014-05-11,Teva,2051,la lingerie pour toutes les morpho,20:40:00,20,"0,57","404,7",12,88,121,C,NE LE DITES PAS A LA MARIEE UK,AC,THE GOOD WIFE,ACCESS,WE
2014-05-11,PuissanceTNT,2060,la lingerie pour toutes les morpho,20:47:00,20,"1,33","774,63",12,114,298,EB,TALENT TOUT NEUF:FRANCK MONNET+NORB,A,BODY OF PROOF:MORTELLES RETROUVAILL,PEAK,WE
2014-05-11,M6,2050,la chaussure pour toutes les morpho',20:55:00,20,"4,73",2565,12,132,714,EBN,LA MINUTE BIO,EBJ,CAPITAL:ALLOCS SECU RETRAITES NOTRE,PEAK,WE
2014-05-11,Teva,2141,la lingerie pour toutes les morpho,21:40:00,21,"0,7","469,68",12,134,235,AC,THE GOOD WIFE,AC,THE GOOD WIFE,PEAK,WE
2014-05-11,PuissanceTNT,2160,la lingerie pour toutes les morpho,21:54:00,21,"1,98","1015,74",12,126,487,A,BODY OF PROOF:MORTELLES RETROUVAILL,A,BODY OF PROOF:MORTELLES RETROUVAILL,PEAK,WE
2014-05-11,Teva,2221,la lingerie pour toutes les morpho,22:53:00,22,"0,4","205,2",12,48,112,AC,THE GOOD WIFE,AC,THE GOOD WIFE,PEAK,WE
2014-05-12,Teva,1001,la lingerie pour toutes les morpho,09:57:00,9,"0,13","33,06",12,50,70,AB,AMOUR EN 8 LECONS (L'),AB,AMOUR EN 8 LECONS (L'),NIGHT,WD
2014-05-12,M6,1040,miroir,11:12:00,11,"0,7","205,2",12,48,149,CBB,LES REINES DU SHOPPING,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,DAY,WD
2014-05-12,Teva,1131,la chaussure pour toutes les morpho',11:25:00,11,"0,06","50,16",12,56,74,AB,DAME DE FER ET COEUR DE VELOURS,AB,DAME DE FER ET COEUR DE VELOURS,DAY,WD
2014-05-12,M6,1230,la chaussure pour toutes les morpho',12:24:00,12,"1,44","574,56",12,44,145,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,DAY,WD
2014-05-12,Teva,1231,la lingerie pour toutes les morpho,12:42:00,12,"0,04","104,88",12,60,76,AB,DELICIEUX COUP DE FOUDRE (UN),AB,DELICIEUX COUP DE FOUDRE (UN),DAY,WD
2014-05-12,Teva,1251,effet sculptant 12,13:07:00,13,"0,05","107,16",12,52,86,AB,DELICIEUX COUP DE FOUDRE (UN),AB,DELICIEUX COUP DE FOUDRE (UN),DAY,WD
2014-05-12,Teva,1421,la lingerie pour toutes les morpho,14:52:00,14,"0,1","66,12",12,66,111,AB,BAL DES POMPIERS (LE),AB,BAL DES POMPIERS (LE),DAY,WD
2014-05-12,Teva,1511,miroir,15:48:00,15,"0,08","55,86",12,70,80,AB,PAPA AU GARDE A VOUS (UN),AB,PAPA AU GARDE A VOUS (UN),DAY,WD
2014-05-12,M6,1610,la lingerie pour toutes les morpho,16:12:00,16,"2,77","595,08",12,76,242,ACC,HAWTHORNE:LE PASSAGE DE VENUS,ACC,HAWTHORNE:LE PASSAGE DE VENUS,DAY,WD
2014-05-12,Teva,1611,effet sculptant 12,16:19:00,16,"0,12","42,18",12,64,104,AB,PAPA AU GARDE A VOUS (UN),AB,PAPA AU GARDE A VOUS (UN),DAY,WD
2014-05-12,Teva,1641,la lingerie pour toutes les morpho,16:46:00,16,"0,08","39,9",12,54,82,AB,PAPA AU GARDE A VOUS (UN),AC,THE GOOD WIFE,DAY,WD
2014-05-12,Teva,1741,la lingerie pour toutes les morpho,17:22:00,17,"0,02","47,88",12,58,81,AC,THE GOOD WIFE,AC,THE GOOD WIFE,DAY,WD
2014-05-12,M6,1830,la chaussure pour toutes les morpho',18:08:00,18,"2,34","1005,48",12,66,333,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,DAY,WD
2014-05-12,Teva,1831,la chaussure pour toutes les morpho',18:29:00,18,"0,08","111,72",12,104,77,AC,THE GOOD WIFE,AC,THE GOOD WIFE,ACCESS,WD
2014-05-12,M6,1900,la lingerie pour toutes les morpho,18:44:00,18,"3,27","1231,2",12,102,443,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,ACCESS,WD
2014-05-12,M6,2025,la chaussure pour toutes les morpho',20:36:00,20,"10,22","4924,8",12,64,876,ACB,SCENES DE MENAGES,ACB,SCENES DE MENAGES,ACCESS,WD
2014-05-13,PuissanceTNT,809,la lingerie pour toutes les morpho,07:36:00,7,0,"89,262",12,6,35,CAA,WAKE UP,CAA,WAKE UP,PEAK,WD
2014-05-13,Teva,931,la lingerie pour toutes les morpho,09:24:00,9,"0,15","18,24",12,48,62,AB,ROLE DE SA VIE (LE),AB,ROLE DE SA VIE (LE),DAY,WD
2014-05-13,Teva,1001,miroir,09:48:00,9,"0,15","23,94",12,40,54,AB,ROLE DE SA VIE (LE),AB,ROLE DE SA VIE (LE),DAY,WD
2014-05-13,PuissanceTNT,1030,la chaussure pour toutes les morpho',10:08:00,10,"0,01","167,238",12,46,99,J,A VOS CLIPS+UN DOS TRES:LE CHOC DES,J,A VOS CLIPS+UN DOS TRES:LE CHOC DES,DAY,WD
2014-05-13,PuissanceTNT,1100,la lingerie pour toutes les morpho,10:40:00,10,"0,01","179,55",12,52,84,J,A VOS CLIPS+UN DOS TRES:LE CHOC DES,J,INCIDENT TECHNIQUE+UN DOS TRES:LE C,DAY,WD
2014-05-13,M6,1040,la chaussure pour toutes les morpho',11:13:00,11,"0,01","205,2",12,70,143,CBB,LES REINES DU SHOPPING,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,DAY,WD
2014-05-13,PuissanceTNT,1150,effet sculptant 12,11:29:00,11,"0,06","189,81",12,64,139,J,A VOS CLIPS+UN DOS TRES:OBSESSION,J,W9 HITS+UN DOS TRES:OBSESSION,DAY,WD
2014-05-13,M6,1120,la lingerie pour toutes les morpho,11:40:00,11,"0,55","287,28",12,42,132,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,DAY,WD
2014-05-13,Teva,1211,la chaussure pour toutes les morpho',11:51:00,11,"0,08","66,12",12,52,46,AB,MARIAGE : MODE D'EMPLOI,AB,MARIAGE CONTRARIE,DAY,WD
2014-05-13,M6,1230,la chaussure pour toutes les morpho',12:26:00,12,"1,34","574,56",12,48,120,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,DAY,WD
2014-05-13,Teva,1251,effet sculptant 12,12:55:00,12,"0,08","106,02",12,66,75,AB,MARIAGE CONTRARIE,AB,MARIAGE CONTRARIE,DAY,WD
2014-05-13,PuissanceTNT,1250,la chaussure pour toutes les morpho',13:08:00,13,"0,16","241,11",12,58,141,AC,GLEE:UN NOEL EN NOIR ET BLANC+UNE N,AC,GLEE:UN NOEL EN NOIR ET BLANC+UNE N,DAY,WD
2014-05-13,PuissanceTNT,1320,la lingerie pour toutes les morpho,13:31:00,13,0,"297,54",12,74,169,J,PLUS VITE QUE LA MUSIQUE:MILKY CHAN,J,RELOOKING EXTREME:SPECIAL OBESITE -,DAY,WD
2014-05-13,Teva,1341,miroir,13:58:00,13,"0,08","67,26",12,44,84,AB,A QUOI PENSENT LES HOMMES ?,AB,A QUOI PENSENT LES HOMMES ?,DAY,WD
2014-05-13,Teva,1421,effet sculptant 12,14:30:00,14,"0,11","50,16",12,66,60,AB,A QUOI PENSENT LES HOMMES ?,AB,A QUOI PENSENT LES HOMMES ?,DAY,WD
2014-05-13,M6,1440,effet sculptant 12,14:51:00,14,"4,09","974,7",12,46,427,ABF,DANS LA PEAU D UNE RONDE,ABF,DANS LA PEAU D UNE RONDE,DAY,WD
2014-05-13,M6,1515,miroir,15:20:00,15,"2,33","697,68",12,70,303,ABF,DANS LA PEAU D UNE RONDE,EBD,PLUS VITE QUE LA MUSIQUE:MILKY CHAN,DAY,WD
2014-05-13,M6,1530,la chaussure pour toutes les morpho',15:29:00,15,"1,96","615,6",12,84,232,EBD,PLUS VITE QUE LA MUSIQUE:MILKY CHAN,ACC,HAWTHORNE:POUR LE MEILLEUR ET POUR,DAY,WD
2014-05-13,PuissanceTNT,1530,miroir,15:37:00,15,"0,12","333,45",12,76,182,J,RELOOKING EXTREME:SPECIAL OBESITE -,J,RELOOKING EXTREME:SPECIAL OBESITE -,DAY,WD
2014-05-13,Teva,1511,la chaussure pour toutes les morpho',15:49:00,15,"0,09","46,74",12,82,85,AB,CHEMINS DU BONHEUR (LES),AB,CHEMINS DU BONHEUR (LES),DAY,WD
2014-05-13,M6,1610,effet sculptant 12,16:05:00,16,"2,24","595,08",12,74,228,ACC,HAWTHORNE:POUR LE MEILLEUR ET POUR,ACC,HAWTHORNE:POUR LE MEILLEUR ET POUR,DAY,WD
2014-05-13,Teva,1611,miroir,16:16:00,16,"0,12","37,62",12,84,90,AB,CHEMINS DU BONHEUR (LES),AB,CHEMINS DU BONHEUR (LES),DAY,WD
2014-05-13,M6,1830,la lingerie pour toutes les morpho,18:02:00,18,"2,52","1005,48",12,82,342,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,DAY,WD
2014-05-13,PuissanceTNT,1850,la chaussure pour toutes les morpho',18:54:00,18,"0,69","584,82",12,78,211,J,LES MARSEILLAIS A RIO+CHARMED:LE PR,J,LES MARSEILLAIS A RIO+CHARMED:LE PR,ACCESS,WD
2014-05-13,PuissanceTNT,2160,effet sculptant 12,22:10:00,22,"0,66",1026,12,66,269,J,ENQUETE D ACTION:REPORTAGE:RESTAURA,J,ENQUETE D ACTION:REPORTAGE:RESTAURA,ACCESS,WD
2014-05-13,M6,2170,la lingerie pour toutes les morpho,22:23:00,22,5,3078,12,62,1100,EAL,RECHERCHE APPARTEMENT OU MAISON,EAL,RECHERCHE APPARTEMENT OU MAISON,NIGHT,WD
2014-05-14,PuissanceTNT,739,la chaussure pour toutes les morpho',07:11:00,7,"0,11","112,86",12,18,21,EBD,PLUS VITE QUE LA MUSIQUE:MILKY CHAN,EBN,QUOI DE NEUF - W9,NIGHT,WD
2014-05-14,PuissanceTNT,809,la lingerie pour toutes les morpho,07:43:00,7,"0,33","89,262",12,24,25,CAA,WAKE UP,CAA,WAKE UP,DAY,WD
2014-05-14,PuissanceTNT,839,la chaussure pour toutes les morpho',08:12:00,8,"0,31","89,262",12,30,52,CAA,WAKE UP,EBD,PLUS VITE QUE LA MUSIQUE:MILKY CHAN,DAY,WD
2014-05-14,M6,1015,miroir,10:15:00,10,"0,13","164,16",12,52,158,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-05-14,PuissanceTNT,1100,miroir,11:03:00,11,"0,01","179,55",12,44,111,J,PLUS VITE QUE LA MUSIQUE:MILKY CHAN,J,E-CLASSEMENT+UN DOS TRES:ELLE COURT,DAY,WD
2014-05-14,PuissanceTNT,1130,la lingerie pour toutes les morpho,11:50:00,11,"0,16","188,784",12,46,92,J,E-CLASSEMENT+UNE NOUNOU D ENFER:LA,J,E-CLASSEMENT+UNE NOUNOU D ENFER:LA,DAY,WD
2014-05-14,M6,1230,effet sculptant 12,12:24:00,12,"1,19","574,56",12,46,146,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,ACC,LA PETITE MAISON DANS LA PRAIRIE:LE,DAY,WD
2014-05-14,PuissanceTNT,1250,miroir,13:06:00,13,"0,14","312,93",12,72,96,AC,GLEE:LA JEUNESSE EST UN ART+UNE NOU,AC,GLEE:LA JEUNESSE EST UN ART+UNE NOU,DAY,WD
2014-05-14,M6,1305,la chaussure pour toutes les morpho',13:22:00,13,"3,06","1077,3",12,76,270,ACB,SCENES DE MENAGES,ACB,SCENES DE MENAGES,DAY,WD
2014-05-14,M6,1410,la lingerie pour toutes les morpho,14:16:00,14,"4,17","974,7",12,106,309,ABF,LE PRINCE ET MOI MARIAGE ROYAL,ABF,LE PRINCE ET MOI MARIAGE ROYAL,DAY,WD
2014-05-14,Teva,1421,effet sculptant 12,14:39:00,14,"0,06","52,44",12,64,69,EB,DOSSIERS DE TEVA (LES),EB,DOSSIERS DE TEVA (LES),DAY,WD
2014-05-14,M6,1440,miroir,14:51:00,14,"3,8","974,7",12,56,358,ABF,LE PRINCE ET MOI MARIAGE ROYAL,ABF,LE PRINCE ET MOI MARIAGE ROYAL,DAY,WD
2014-05-14,PuissanceTNT,1500,effet sculptant 12,15:05:00,15,"0,15","338,58",12,104,138,A,LES SIMPSON:HOMER L HERETIQUE+UNE N,A,LES SIMPSON:HOMER L HERETIQUE+UNE N,DAY,WD
2014-05-14,M6,1530,effet sculptant 12,15:36:00,15,"1,85","615,6",12,68,200,EBD,PLUS VITE QUE LA MUSIQUE:MILKY CHAN,ACC,HAWTHORNE:THERAPIE DE CHOC,DAY,WD
2014-05-14,M6,1610,miroir,16:13:00,16,"2,54","595,08",12,78,253,ACC,HAWTHORNE:THERAPIE DE CHOC,ACC,HAWTHORNE:THERAPIE DE CHOC,DAY,WD
2014-05-14,M6,1830,la lingerie pour toutes les morpho,18:06:00,18,"4,54","1005,48",12,92,348,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,DAY,WD
2014-05-14,PuissanceTNT,1850,la lingerie pour toutes les morpho,18:31:00,18,"0,59","656,64",12,80,223,J,LES MARSEILLAIS A RIO+CHARMED:L ANT,J,LES MARSEILLAIS A RIO+CHARMED:L ANT,ACCESS,WD
2014-05-14,Teva,1851,la chaussure pour toutes les morpho',19:34:00,19,"0,08","119,7",12,58,81,AC,THE GOOD WIFE,AC,THE GOOD WIFE,ACCESS,WD
2014-05-14,PuissanceTNT,2020,la chaussure pour toutes les morpho',20:08:00,20,"1,15","1077,3",12,78,233,A,LES SIMPSON:MAMAN DE BAR+CHARMED:MR,A,LES SIMPSON:MAMAN DE BAR+CHARMED:MR,ACCESS,WD
2014-05-14,M6,2005,la lingerie pour toutes les morpho,20:14:00,20,"8,76","4411,8",12,112,517,DAA,LE 1945:XAVIER DE MOULINS,ACB,SCENES DE MENAGES,PEAK,WD
2014-05-14,Teva,2051,effet sculptant 12,20:40:00,20,"0,14","87,78",12,66,92,AA,CONSTANCE OU LA GUEULE DE L'EMPLOI,AC,AMOUR EN HERITAGE (L') 1/4,PEAK,WD
2014-05-15,PuissanceTNT,930,la lingerie pour toutes les morpho,09:20:00,9,"0,03","187,758",12,38,107,J,W9 HITS+UN DOS TRES:OBSESSION,J,W9 HITS+UN DOS TRES:OBSESSION,PEAK,WD
2014-05-15,Teva,1001,effet sculptant 12,09:36:00,9,"0,15","27,36",12,52,59,AB,PAPA AU GARDE A VOUS (UN),AB,PAPA AU GARDE A VOUS (UN),DAY,WD
2014-05-15,PuissanceTNT,1100,la chaussure pour toutes les morpho',10:38:00,10,"0,01","179,55",12,56,89,J,A VOS CLIPS+UN DOS TRES:ELLE COURT,J,METEO W9+UN DOS TRES:ELLE COURT ELL,DAY,WD
2014-05-15,PuissanceTNT,1130,effet sculptant 12,11:06:00,11,"0,01","188,784",12,52,97,J,A VOS CLIPS+UN DOS TRES:EN EAUX TRO,J,A VOS CLIPS+UN DOS TRES:EN EAUX TRO,DAY,WD
2014-05-15,M6,1120,la chaussure pour toutes les morpho',11:25:00,11,"0,53","287,28",12,82,102,ACC,LA PETITE MAISON DANS LA PRAIRIE:L,ACC,LA PETITE MAISON DANS LA PRAIRIE:L,DAY,WD
2014-05-15,M6,1205,la lingerie pour toutes les morpho,11:42:00,11,"0,53","359,1",12,58,113,ACC,LA PETITE MAISON DANS LA PRAIRIE:L,ACC,LA PETITE MAISON DANS LA PRAIRIE:ES,DAY,WD
2014-05-15,PuissanceTNT,1220,la lingerie pour toutes les morpho,11:58:00,11,"0,33","178,524",12,48,101,J,W9 HITS+UNE NOUNOU D ENFER:CRISES D,J,W9 HITS+UNE NOUNOU D ENFER:CRISES D,DAY,WD
2014-05-15,PuissanceTNT,1250,la chaussure pour toutes les morpho',12:56:00,12,"0,04","241,11",12,58,175,AC,GLEE:VEUX-TU M EPOUSER+UNE NOUNOU D,AC,GLEE:VEUX-TU M EPOUSER+UNE NOUNOU D,DAY,WD
2014-05-15,Teva,1341,miroir,14:10:00,14,"0,15","94,62",12,48,56,AB,A LA DERIVE,AB,A LA DERIVE,DAY,WD
2014-05-15,PuissanceTNT,1420,la chaussure pour toutes les morpho',14:30:00,14,0,"338,58",12,62,106,J,RELOOKING EXTREME:SPECIAL OBESITE -,J,RELOOKING EXTREME:SPECIAL OBESITE -,DAY,WD
2014-05-15,Teva,1421,effet sculptant 12,14:45:00,14,"0,11","58,14",12,48,73,AB,A LA DERIVE,AB,A LA DERIVE,DAY,WD
2014-05-15,M6,1440,la lingerie pour toutes les morpho,14:55:00,14,"4,15","974,7",12,64,330,ABF,UNE FEMME TRAHIE,ABF,UNE FEMME TRAHIE,DAY,WD
2014-05-15,PuissanceTNT,1500,miroir,15:06:00,15,"0,22","338,58",12,40,254,J,RELOOKING EXTREME:SPECIAL OBESITE -,J,RELOOKING EXTREME:SPECIAL OBESITE -,DAY,WD
2014-05-15,M6,1530,la chaussure pour toutes les morpho',15:31:00,15,"2,38","615,6",12,62,156,ABF,UNE FEMME TRAHIE,ACC,HAWTHORNE:UNE SECONDE MERE,DAY,WD
2014-05-15,M6,1640,effet sculptant 12,16:44:00,16,"1,79","615,6",12,72,335,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-05-15,M6,1710,la lingerie pour toutes les morpho,17:17:00,17,"2,93","779,76",12,114,506,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-05-15,M6,1805,la chaussure pour toutes les morpho',17:31:00,17,"1,75","697,68",12,96,300,CBB,LES REINES DU SHOPPING,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,DAY,WD
2014-05-15,PuissanceTNT,1800,miroir,17:40:00,17,"0,17","343,71",12,86,142,ACC,GLEE:UN NOEL EN NOIR ET BLANC+CHARM,ACC,GLEE:UN NOEL EN NOIR ET BLANC+CHARM,DAY,WD
2014-05-15,PuissanceTNT,1820,la chaussure pour toutes les morpho',18:14:00,18,"0,44","400,14",12,74,155,J,LES MARSEILLAIS A RIO+CHARMED:MR ET,J,LES MARSEILLAIS A RIO+CHARMED:MR ET,DAY,WD
2014-05-15,Teva,1841,effet sculptant 12,18:52:00,18,"0,06","120,84",12,78,74,AC,THE GOOD WIFE,AC,THE GOOD WIFE,ACCESS,WD
2014-05-15,PuissanceTNT,2000,effet sculptant 12,19:52:00,19,"0,62","763,344",12,42,257,A,LES SIMPSON:LE COMTE DE MONTECOSTO+,A,LES SIMPSON:LE COMTE DE MONTECOSTO+,ACCESS,WD
2014-05-15,PuissanceTNT,2060,miroir,20:50:00,20,"1,07","790,02",12,68,235,J,METEO W9+CHARMED:LA MAISON DE POUPE,AA,MARY A TOUT PRIX+LES DOUZE TRAVAUX,ACCESS,WD
2014-05-15,PuissanceTNT,2180,effet sculptant 12,22:56:00,22,"0,93","810,54",12,34,205,AA,MARY A TOUT PRIX+ASTERIX ET LES IND,J,MICHELE LAROQUE MON BRILLANTISSIME,PEAK,WD
2014-05-16,PuissanceTNT,809,la chaussure pour toutes les morpho',07:37:00,7,"0,49","89,262",12,14,30,CAA,WAKE UP,CAA,WAKE UP,NIGHT,WD
2014-05-16,PuissanceTNT,839,la lingerie pour toutes les morpho,08:09:00,8,"0,15","89,262",12,14,41,CAA,WAKE UP,EBD,PLUS VITE QUE LA MUSIQUE:MILKY CHAN,DAY,WD
2014-05-16,PuissanceTNT,930,la lingerie pour toutes les morpho,09:13:00,9,"0,24","187,758",12,32,99,J,W9 HITS+UN DOS TRES:ELLE COURT ELLE,J,W9 HITS+UN DOS TRES:ELLE COURT ELLE,DAY,WD
2014-05-16,Teva,931,la chaussure pour toutes les morpho',09:29:00,9,"0,12","29,64",12,32,59,AB,CHEMINS DU BONHEUR (LES),AB,CHEMINS DU BONHEUR (LES),DAY,WD
2014-05-16,Teva,1001,la chaussure pour toutes les morpho',09:56:00,9,"0,11","27,36",12,54,41,AB,CHEMINS DU BONHEUR (LES),AB,CHEMINS DU BONHEUR (LES),DAY,WD
2014-05-16,M6,1015,miroir,10:13:00,10,"0,07","164,16",12,44,126,CBB,LES REINES DU SHOPPING,CBB,LES REINES DU SHOPPING,DAY,WD
2014-05-16,PuissanceTNT,1130,la lingerie pour toutes les morpho,10:49:00,10,"0,44","188,784",12,34,83,J,A VOS CLIPS+UN DOS TRES:LE PREMIER,J,A VOS CLIPS+UN DOS TRES:LE PREMIER,DAY,WD
2014-05-16,Teva,1051,la lingerie pour toutes les morpho,11:01:00,11,"0,11","28,5",12,62,48,AB,C UR A SES RAISONS : LE JOURNAL D'U,AB,C UR A SES RAISONS : LE JOURNAL D'U,DAY,WD
2014-05-16,PuissanceTNT,1150,miroir,11:21:00,11,"0,43","189,81",12,42,90,J,A VOS CLIPS+UN DOS TRES:LE PREMIER,J,PLUS VITE QUE LA MUSIQUE:MILKY CHAN,DAY,WD
2014-05-16,PuissanceTNT,1220,la chaussure pour toutes les morpho',11:48:00,11,"0,7","178,524",12,46,90,J,W9 HITS+ALLEZ ON SORT,J,W9 HITS+UNE NOUNOU D ENFER:LE SUBTE,DAY,WD
2014-05-16,M6,1230,effet sculptant 12,12:24:00,12,"0,5","574,56",12,26,101,ACC,LA PETITE MAISON DANS LA PRAIRIE:QU,ACC,LA PETITE MAISON DANS LA PRAIRIE:QU,DAY,WD
2014-05-16,PuissanceTNT,1250,effet sculptant 12,12:55:00,12,"0,13","241,11",12,32,94,AC,GLEE:MICHAEL+UNE NOUNOU D ENFER:RIV,AC,GLEE:MICHAEL+UNE NOUNOU D ENFER:RIV,DAY,WD
2014-05-16,M6,1305,miroir,13:26:00,13,"3,25","1077,3",12,64,222,ACB,SCENES DE MENAGES,ACB,SCENES DE MENAGES,DAY,WD
2014-05-16,Teva,1341,miroir,14:17:00,14,"0,12","88,92",12,42,80,AB,AMOUR PLUS QUE PARFAIT (L'),AB,AMOUR PLUS QUE PARFAIT (L'),DAY,WD
2014-05-16,Teva,1421,effet sculptant 12,14:43:00,14,"0,18",57,12,46,76,AB,AMOUR PLUS QUE PARFAIT (L'),AB,AMOUR PLUS QUE PARFAIT (L'),DAY,WD
2014-05-16,M6,1440,effet sculptant 12,14:51:00,14,"3,91","974,7",12,54,256,ABB,L OMBRE D UNE MERE,ABB,L OMBRE D UNE MERE,DAY,WD
2014-05-16,M6,1515,la chaussure pour toutes les morpho',15:25:00,15,"3,27","697,68",12,50,146,ABB,L OMBRE D UNE MERE,EBD,PLUS VITE QUE LA MUSIQUE:LATIN LOVE,DAY,WD
2014-05-16,M6,1530,miroir,15:33:00,15,"2,62","615,6",12,50,153,EBD,PLUS VITE QUE LA MUSIQUE:LATIN LOVE,ACC,HAWTHORNE:UN CHANT DE LIBERTE,DAY,WD
2014-05-16,Teva,1511,miroir,15:54:00,15,"0,14","49,02",12,52,50,AB,LES REGLES SECRETES DU MARIAGE,AB,LES REGLES SECRETES DU MARIAGE,DAY,WD
2014-05-16,M6,1610,la chaussure pour toutes les morpho',16:14:00,16,"2,3","595,08",12,70,148,ACC,HAWTHORNE:UN CHANT DE LIBERTE,ACC,HAWTHORNE:UN CHANT DE LIBERTE,DAY,WD
2014-05-16,Teva,1641,effet sculptant 12,16:42:00,16,"0,09","39,9",12,60,47,AB,LES REGLES SECRETES DU MARIAGE,AC,THE GOOD WIFE,DAY,WD
2014-05-16,PuissanceTNT,1800,la chaussure pour toutes les morpho',17:31:00,17,"0,31","343,71",12,46,153,ACC,GLEE:LES LUMIERES DE BROADWAY+CHARM,ACC,GLEE:LES LUMIERES DE BROADWAY+CHARM,DAY,WD
2014-05-16,M6,1805,la lingerie pour toutes les morpho,17:37:00,17,"1,75","697,68",12,82,232,CBB,LES REINES DU SHOPPING,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,DAY,WD
2014-05-16,M6,1830,la chaussure pour toutes les morpho',18:07:00,18,"1,99","1005,48",12,58,350,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,CBB,LA MEILLEURE BOULANGERIE DE FRANCE,DAY,WD
2014-05-16,PuissanceTNT,1850,la lingerie pour toutes les morpho,18:49:00,18,"0,39","584,82",12,72,255,J,LES MARSEILLAIS A RIO+CHARMED:LA MA,J,LES MARSEILLAIS A RIO+CHARMED:LA MA,ACCESS,WD
2014-05-16,PuissanceTNT,2000,la lingerie pour toutes les morpho,19:55:00,19,"1,06","763,344",12,54,236,A,LES SIMPSON:SIMPSON HORROR SHOW V+C,A,LES SIMPSON:SIMPSON HORROR SHOW V+C,ACCESS,WD
2014-05-16,M6,2180,la chaussure pour toutes les morpho',23:20:00,23,"5,57",3078,12,28,337,ACA,BONES:KARATE KID,ACA,BONES:KARATE KID,ACCESS,WD
2014-05-17,Teva,1101,miroir,10:47:00,10,"0,07","29,64",12,44,40,AC,THE GOOD WIFE,AC,THE GOOD WIFE,NIGHT,WE
2014-05-17,PuissanceTNT,1100,miroir,11:01:00,11,"0,01","241,11",12,48,62,J,GENERATION HIT MACHINE:2001+CHARMED,J,GENERATION HIT MACHINE:2001+CHARMED,DAY,WE
