date,datetime,Visites_by_hour
12/04/2014,12/04/2014 00,5
12/04/2014,12/04/2014 00,1
12/04/2014,12/04/2014 00,2
12/04/2014,12/04/2014 00,4
12/04/2014,12/04/2014 00,4
12/04/2014,12/04/2014 00,4
12/04/2014,12/04/2014 00,3
12/04/2014,12/04/2014 00,3
12/04/2014,12/04/2014 00,1
12/04/2014,12/04/2014 00,3
12/04/2014,12/04/2014 00,4
12/04/2014,12/04/2014 00,1
12/04/2014,12/04/2014 00,0
12/04/2014,12/04/2014 00,2
12/04/2014,12/04/2014 00,0
12/04/2014,12/04/2014 00,3
12/04/2014,12/04/2014 00,3
12/04/2014,12/04/2014 00,3
12/04/2014,12/04/2014 00,3
12/04/2014,12/04/2014 00,0
12/04/2014,12/04/2014 00,2
12/04/2014,12/04/2014 00,0
12/04/2014,12/04/2014 00,2
12/04/2014,12/04/2014 00,1
12/04/2014,12/04/2014 01,6
12/04/2014,12/04/2014 01,3
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,5
12/04/2014,12/04/2014 01,0
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,0
12/04/2014,12/04/2014 01,4
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,0
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,3
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,0
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,4
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,0
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,4
12/04/2014,12/04/2014 01,0
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,0
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,3
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,0
12/04/2014,12/04/2014 01,0
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,3
12/04/2014,12/04/2014 01,0
12/04/2014,12/04/2014 01,5
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 01,3
12/04/2014,12/04/2014 01,3
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,1
12/04/2014,12/04/2014 01,2
12/04/2014,12/04/2014 02,0
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,0
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,2
12/04/2014,12/04/2014 02,0
12/04/2014,12/04/2014 02,2
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,2
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,4
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,2
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,2
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,2
12/04/2014,12/04/2014 02,2
12/04/2014,12/04/2014 02,0
12/04/2014,12/04/2014 02,2
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,2
12/04/2014,12/04/2014 02,2
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,0
12/04/2014,12/04/2014 02,3
12/04/2014,12/04/2014 02,2
12/04/2014,12/04/2014 02,0
12/04/2014,12/04/2014 02,0
12/04/2014,12/04/2014 02,2
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,2
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,0
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,0
12/04/2014,12/04/2014 02,0
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,0
12/04/2014,12/04/2014 02,2
12/04/2014,12/04/2014 02,0
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,0
12/04/2014,12/04/2014 02,1
12/04/2014,12/04/2014 02,0
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,0
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,2
12/04/2014,12/04/2014 03,0
12/04/2014,12/04/2014 03,4
12/04/2014,12/04/2014 03,2
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,2
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,2
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,0
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,0
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,2
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,2
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,0
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,0
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,2
12/04/2014,12/04/2014 03,0
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,1
12/04/2014,12/04/2014 03,0
12/04/2014,12/04/2014 03,3
12/04/2014,12/04/2014 03,2
12/04/2014,12/04/2014 03,2
12/04/2014,12/04/2014 03,0
12/04/2014,12/04/2014 03,0
12/04/2014,12/04/2014 03,0
12/04/2014,12/04/2014 04,2119
12/04/2014,12/04/2014 04,2
12/04/2014,12/04/2014 04,2
12/04/2014,12/04/2014 04,0
12/04/2014,12/04/2014 04,0
12/04/2014,12/04/2014 04,0
12/04/2014,12/04/2014 04,0
12/04/2014,12/04/2014 04,2
12/04/2014,12/04/2014 04,0
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,3
12/04/2014,12/04/2014 04,2
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,3
12/04/2014,12/04/2014 04,3
12/04/2014,12/04/2014 04,2
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,0
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,0
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,2
12/04/2014,12/04/2014 04,4
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,0
12/04/2014,12/04/2014 04,0
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,2
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,2
12/04/2014,12/04/2014 04,2
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,2
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 04,1
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,0
12/04/2014,12/04/2014 05,2
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,4
12/04/2014,12/04/2014 05,2
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,0
12/04/2014,12/04/2014 05,2
12/04/2014,12/04/2014 05,3
12/04/2014,12/04/2014 05,3
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,3
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,3
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,0
12/04/2014,12/04/2014 05,4
12/04/2014,12/04/2014 05,0
12/04/2014,12/04/2014 05,2
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,2
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,2
12/04/2014,12/04/2014 05,0
12/04/2014,12/04/2014 05,0
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,0
12/04/2014,12/04/2014 05,2
12/04/2014,12/04/2014 05,0
12/04/2014,12/04/2014 05,2
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,2
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,0
12/04/2014,12/04/2014 05,0
12/04/2014,12/04/2014 05,2
12/04/2014,12/04/2014 05,0
12/04/2014,12/04/2014 05,0
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,0
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,1
12/04/2014,12/04/2014 05,0
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,0
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,0
12/04/2014,12/04/2014 06,3
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,2
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,5
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,3
12/04/2014,12/04/2014 06,2
12/04/2014,12/04/2014 06,0
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,0
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,2
12/04/2014,12/04/2014 06,4
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,2
12/04/2014,12/04/2014 06,3
12/04/2014,12/04/2014 06,0
12/04/2014,12/04/2014 06,0
12/04/2014,12/04/2014 06,0
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,5
12/04/2014,12/04/2014 06,2
12/04/2014,12/04/2014 06,3
12/04/2014,12/04/2014 06,4
12/04/2014,12/04/2014 06,3
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,4
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,2
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,0
12/04/2014,12/04/2014 06,4
12/04/2014,12/04/2014 06,2
12/04/2014,12/04/2014 06,3
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,0
12/04/2014,12/04/2014 06,0
12/04/2014,12/04/2014 06,5
12/04/2014,12/04/2014 06,4
12/04/2014,12/04/2014 06,1
12/04/2014,12/04/2014 06,4
12/04/2014,12/04/2014 06,2
12/04/2014,12/04/2014 07,2
12/04/2014,12/04/2014 07,1
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,4
12/04/2014,12/04/2014 07,2
12/04/2014,12/04/2014 07,2
12/04/2014,12/04/2014 07,2
12/04/2014,12/04/2014 07,2
12/04/2014,12/04/2014 07,1
12/04/2014,12/04/2014 07,5
12/04/2014,12/04/2014 07,2
12/04/2014,12/04/2014 07,5
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,7
12/04/2014,12/04/2014 07,2
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,5
12/04/2014,12/04/2014 07,2
12/04/2014,12/04/2014 07,1
12/04/2014,12/04/2014 07,4
12/04/2014,12/04/2014 07,1
12/04/2014,12/04/2014 07,2
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,4
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,6
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,9
12/04/2014,12/04/2014 07,8
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,2
12/04/2014,12/04/2014 07,4
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,2
12/04/2014,12/04/2014 07,5
12/04/2014,12/04/2014 07,4
12/04/2014,12/04/2014 07,2
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,6
12/04/2014,12/04/2014 07,4
12/04/2014,12/04/2014 07,5
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,5
12/04/2014,12/04/2014 07,5
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,9
12/04/2014,12/04/2014 07,5
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,4
12/04/2014,12/04/2014 07,4
12/04/2014,12/04/2014 07,7
12/04/2014,12/04/2014 07,4
12/04/2014,12/04/2014 07,3
12/04/2014,12/04/2014 07,8
12/04/2014,12/04/2014 07,8
12/04/2014,12/04/2014 08,11
12/04/2014,12/04/2014 08,8
12/04/2014,12/04/2014 08,8
12/04/2014,12/04/2014 08,8
12/04/2014,12/04/2014 08,7
12/04/2014,12/04/2014 08,8
12/04/2014,12/04/2014 08,12
12/04/2014,12/04/2014 08,6
12/04/2014,12/04/2014 08,7
12/04/2014,12/04/2014 08,9
12/04/2014,12/04/2014 08,8
12/04/2014,12/04/2014 08,9
12/04/2014,12/04/2014 08,5
12/04/2014,12/04/2014 08,6
12/04/2014,12/04/2014 08,2
12/04/2014,12/04/2014 08,7
12/04/2014,12/04/2014 08,7
12/04/2014,12/04/2014 08,8
12/04/2014,12/04/2014 08,6
12/04/2014,12/04/2014 08,8
12/04/2014,12/04/2014 08,9
12/04/2014,12/04/2014 08,8
12/04/2014,12/04/2014 08,10
12/04/2014,12/04/2014 08,6
12/04/2014,12/04/2014 08,7
12/04/2014,12/04/2014 08,9
12/04/2014,12/04/2014 08,4
12/04/2014,12/04/2014 08,11
12/04/2014,12/04/2014 08,5
12/04/2014,12/04/2014 08,2
12/04/2014,12/04/2014 08,9
12/04/2014,12/04/2014 08,3
12/04/2014,12/04/2014 08,7
12/04/2014,12/04/2014 08,9
12/04/2014,12/04/2014 08,9
12/04/2014,12/04/2014 08,3
12/04/2014,12/04/2014 08,6
12/04/2014,12/04/2014 08,13
12/04/2014,12/04/2014 08,6
12/04/2014,12/04/2014 08,6
12/04/2014,12/04/2014 08,9
12/04/2014,12/04/2014 08,7
12/04/2014,12/04/2014 08,15
12/04/2014,12/04/2014 08,9
12/04/2014,12/04/2014 08,6
12/04/2014,12/04/2014 08,4
12/04/2014,12/04/2014 08,6
12/04/2014,12/04/2014 08,3
12/04/2014,12/04/2014 08,13
12/04/2014,12/04/2014 08,10
12/04/2014,12/04/2014 08,5
12/04/2014,12/04/2014 08,9
12/04/2014,12/04/2014 08,12
12/04/2014,12/04/2014 08,10
12/04/2014,12/04/2014 08,12
12/04/2014,12/04/2014 08,9
12/04/2014,12/04/2014 08,11
12/04/2014,12/04/2014 08,12
12/04/2014,12/04/2014 08,15
12/04/2014,12/04/2014 08,6
12/04/2014,12/04/2014 09,14
12/04/2014,12/04/2014 09,8
12/04/2014,12/04/2014 09,9
12/04/2014,12/04/2014 09,11
12/04/2014,12/04/2014 09,10
12/04/2014,12/04/2014 09,13
12/04/2014,12/04/2014 09,12
12/04/2014,12/04/2014 09,8
12/04/2014,12/04/2014 09,8
12/04/2014,12/04/2014 09,5
12/04/2014,12/04/2014 09,7
12/04/2014,12/04/2014 09,7
12/04/2014,12/04/2014 09,9
12/04/2014,12/04/2014 09,12
12/04/2014,12/04/2014 09,6
12/04/2014,12/04/2014 09,12
12/04/2014,12/04/2014 09,10
12/04/2014,12/04/2014 09,12
12/04/2014,12/04/2014 09,8
12/04/2014,12/04/2014 09,11
12/04/2014,12/04/2014 09,8
12/04/2014,12/04/2014 09,4
12/04/2014,12/04/2014 09,11
12/04/2014,12/04/2014 09,7
12/04/2014,12/04/2014 09,7
12/04/2014,12/04/2014 09,8
12/04/2014,12/04/2014 09,8
12/04/2014,12/04/2014 09,16
12/04/2014,12/04/2014 09,15
12/04/2014,12/04/2014 09,6
12/04/2014,12/04/2014 09,9
12/04/2014,12/04/2014 09,14
12/04/2014,12/04/2014 09,12
12/04/2014,12/04/2014 09,8
12/04/2014,12/04/2014 09,11
12/04/2014,12/04/2014 09,2
12/04/2014,12/04/2014 09,17
12/04/2014,12/04/2014 09,8
12/04/2014,12/04/2014 09,11
12/04/2014,12/04/2014 09,7
12/04/2014,12/04/2014 09,8
12/04/2014,12/04/2014 09,7
12/04/2014,12/04/2014 09,8
12/04/2014,12/04/2014 09,15
12/04/2014,12/04/2014 09,13
12/04/2014,12/04/2014 09,7
12/04/2014,12/04/2014 09,15
12/04/2014,12/04/2014 09,10
12/04/2014,12/04/2014 09,16
12/04/2014,12/04/2014 09,14
12/04/2014,12/04/2014 09,9
12/04/2014,12/04/2014 09,15
12/04/2014,12/04/2014 09,15
12/04/2014,12/04/2014 09,10
12/04/2014,12/04/2014 09,12
12/04/2014,12/04/2014 09,16
12/04/2014,12/04/2014 09,12
12/04/2014,12/04/2014 09,17
12/04/2014,12/04/2014 09,9
12/04/2014,12/04/2014 09,3
12/04/2014,12/04/2014 10,19
12/04/2014,12/04/2014 10,5
12/04/2014,12/04/2014 10,8
12/04/2014,12/04/2014 10,14
12/04/2014,12/04/2014 10,13
12/04/2014,12/04/2014 10,12
12/04/2014,12/04/2014 10,8
12/04/2014,12/04/2014 10,15
12/04/2014,12/04/2014 10,17
12/04/2014,12/04/2014 10,11
12/04/2014,12/04/2014 10,6
12/04/2014,12/04/2014 10,11
12/04/2014,12/04/2014 10,9
12/04/2014,12/04/2014 10,12
12/04/2014,12/04/2014 10,13
12/04/2014,12/04/2014 10,12
12/04/2014,12/04/2014 10,13
12/04/2014,12/04/2014 10,9
12/04/2014,12/04/2014 10,9
12/04/2014,12/04/2014 10,13
12/04/2014,12/04/2014 10,10
12/04/2014,12/04/2014 10,11
12/04/2014,12/04/2014 10,10
12/04/2014,12/04/2014 10,9
12/04/2014,12/04/2014 10,7
12/04/2014,12/04/2014 10,7
12/04/2014,12/04/2014 10,10
12/04/2014,12/04/2014 10,8
12/04/2014,12/04/2014 10,14
12/04/2014,12/04/2014 10,18
12/04/2014,12/04/2014 10,12
12/04/2014,12/04/2014 10,15
12/04/2014,12/04/2014 10,11
12/04/2014,12/04/2014 10,19
12/04/2014,12/04/2014 10,7
12/04/2014,12/04/2014 10,9
12/04/2014,12/04/2014 10,11
12/04/2014,12/04/2014 10,10
12/04/2014,12/04/2014 10,18
12/04/2014,12/04/2014 10,12
12/04/2014,12/04/2014 10,9
12/04/2014,12/04/2014 10,9
12/04/2014,12/04/2014 10,18
12/04/2014,12/04/2014 10,14
12/04/2014,12/04/2014 10,18
12/04/2014,12/04/2014 10,9
12/04/2014,12/04/2014 10,12
12/04/2014,12/04/2014 10,10
12/04/2014,12/04/2014 10,10
12/04/2014,12/04/2014 10,13
12/04/2014,12/04/2014 10,12
12/04/2014,12/04/2014 10,15
12/04/2014,12/04/2014 10,15
12/04/2014,12/04/2014 10,10
12/04/2014,12/04/2014 10,12
12/04/2014,12/04/2014 10,15
12/04/2014,12/04/2014 10,18
12/04/2014,12/04/2014 10,13
12/04/2014,12/04/2014 10,8
12/04/2014,12/04/2014 10,7
12/04/2014,12/04/2014 11,11
12/04/2014,12/04/2014 11,7
12/04/2014,12/04/2014 11,6
12/04/2014,12/04/2014 11,13
12/04/2014,12/04/2014 11,11
12/04/2014,12/04/2014 11,9
12/04/2014,12/04/2014 11,5
12/04/2014,12/04/2014 11,13
12/04/2014,12/04/2014 11,8
12/04/2014,12/04/2014 11,13
12/04/2014,12/04/2014 11,8
12/04/2014,12/04/2014 11,12
12/04/2014,12/04/2014 11,18
12/04/2014,12/04/2014 11,14
12/04/2014,12/04/2014 11,12
12/04/2014,12/04/2014 11,22
12/04/2014,12/04/2014 11,10
12/04/2014,12/04/2014 11,13
12/04/2014,12/04/2014 11,11
12/04/2014,12/04/2014 11,12
12/04/2014,12/04/2014 11,8
12/04/2014,12/04/2014 11,12
12/04/2014,12/04/2014 11,20
12/04/2014,12/04/2014 11,9
12/04/2014,12/04/2014 11,13
12/04/2014,12/04/2014 11,9
12/04/2014,12/04/2014 11,8
12/04/2014,12/04/2014 11,8
12/04/2014,12/04/2014 11,10
12/04/2014,12/04/2014 11,10
12/04/2014,12/04/2014 11,14
12/04/2014,12/04/2014 11,12
12/04/2014,12/04/2014 11,11
12/04/2014,12/04/2014 11,14
12/04/2014,12/04/2014 11,10
12/04/2014,12/04/2014 11,16
12/04/2014,12/04/2014 11,18
12/04/2014,12/04/2014 11,9
12/04/2014,12/04/2014 11,14
12/04/2014,12/04/2014 11,9
12/04/2014,12/04/2014 11,14
12/04/2014,12/04/2014 11,16
12/04/2014,12/04/2014 11,23
12/04/2014,12/04/2014 11,26
12/04/2014,12/04/2014 11,14
12/04/2014,12/04/2014 11,16
12/04/2014,12/04/2014 11,13
12/04/2014,12/04/2014 11,16
12/04/2014,12/04/2014 11,14
12/04/2014,12/04/2014 11,17
12/04/2014,12/04/2014 11,10
12/04/2014,12/04/2014 11,11
12/04/2014,12/04/2014 11,12
12/04/2014,12/04/2014 11,10
12/04/2014,12/04/2014 11,13
12/04/2014,12/04/2014 11,8
12/04/2014,12/04/2014 11,10
12/04/2014,12/04/2014 11,10
12/04/2014,12/04/2014 11,13
12/04/2014,12/04/2014 11,12
12/04/2014,12/04/2014 12,4
12/04/2014,12/04/2014 12,8
12/04/2014,12/04/2014 12,14
12/04/2014,12/04/2014 12,18
12/04/2014,12/04/2014 12,15
12/04/2014,12/04/2014 12,9
12/04/2014,12/04/2014 12,19
12/04/2014,12/04/2014 12,15
12/04/2014,12/04/2014 12,6
12/04/2014,12/04/2014 12,12
12/04/2014,12/04/2014 12,13
12/04/2014,12/04/2014 12,12
12/04/2014,12/04/2014 12,9
12/04/2014,12/04/2014 12,11
12/04/2014,12/04/2014 12,11
12/04/2014,12/04/2014 12,9
12/04/2014,12/04/2014 12,14
12/04/2014,12/04/2014 12,6
12/04/2014,12/04/2014 12,8
12/04/2014,12/04/2014 12,8
12/04/2014,12/04/2014 12,9
12/04/2014,12/04/2014 12,11
12/04/2014,12/04/2014 12,14
12/04/2014,12/04/2014 12,11
12/04/2014,12/04/2014 12,4
12/04/2014,12/04/2014 12,13
12/04/2014,12/04/2014 12,11
12/04/2014,12/04/2014 12,9
12/04/2014,12/04/2014 12,10
12/04/2014,12/04/2014 12,13
12/04/2014,12/04/2014 12,8
12/04/2014,12/04/2014 12,11
12/04/2014,12/04/2014 12,5
12/04/2014,12/04/2014 12,9
12/04/2014,12/04/2014 12,4
12/04/2014,12/04/2014 12,4
12/04/2014,12/04/2014 12,66
12/04/2014,12/04/2014 12,161
12/04/2014,12/04/2014 12,57
12/04/2014,12/04/2014 12,37
12/04/2014,12/04/2014 12,25
12/04/2014,12/04/2014 12,20
12/04/2014,12/04/2014 12,16
12/04/2014,12/04/2014 12,15
12/04/2014,12/04/2014 12,17
12/04/2014,12/04/2014 12,19
12/04/2014,12/04/2014 12,11
12/04/2014,12/04/2014 12,14
12/04/2014,12/04/2014 12,9
12/04/2014,12/04/2014 12,11
12/04/2014,12/04/2014 12,11
12/04/2014,12/04/2014 12,11
12/04/2014,12/04/2014 12,7
12/04/2014,12/04/2014 12,11
12/04/2014,12/04/2014 12,9
12/04/2014,12/04/2014 12,11
12/04/2014,12/04/2014 12,9
12/04/2014,12/04/2014 12,7
12/04/2014,12/04/2014 12,9
12/04/2014,12/04/2014 12,12
12/04/2014,12/04/2014 13,15
12/04/2014,12/04/2014 13,5
12/04/2014,12/04/2014 13,8
12/04/2014,12/04/2014 13,20
12/04/2014,12/04/2014 13,8
12/04/2014,12/04/2014 13,9
12/04/2014,12/04/2014 13,9
12/04/2014,12/04/2014 13,12
12/04/2014,12/04/2014 13,9
12/04/2014,12/04/2014 13,8
12/04/2014,12/04/2014 13,9
12/04/2014,12/04/2014 13,12
12/04/2014,12/04/2014 13,17
12/04/2014,12/04/2014 13,9
12/04/2014,12/04/2014 13,16
12/04/2014,12/04/2014 13,11
12/04/2014,12/04/2014 13,9
12/04/2014,12/04/2014 13,9
12/04/2014,12/04/2014 13,5
12/04/2014,12/04/2014 13,11
12/04/2014,12/04/2014 13,11
12/04/2014,12/04/2014 13,10
12/04/2014,12/04/2014 13,19
12/04/2014,12/04/2014 13,18
12/04/2014,12/04/2014 13,8
12/04/2014,12/04/2014 13,13
12/04/2014,12/04/2014 13,14
12/04/2014,12/04/2014 13,13
12/04/2014,12/04/2014 13,13
12/04/2014,12/04/2014 13,10
12/04/2014,12/04/2014 13,9
12/04/2014,12/04/2014 13,15
12/04/2014,12/04/2014 13,13
12/04/2014,12/04/2014 13,8
12/04/2014,12/04/2014 13,11
12/04/2014,12/04/2014 13,9
12/04/2014,12/04/2014 13,13
12/04/2014,12/04/2014 13,9
12/04/2014,12/04/2014 13,12
12/04/2014,12/04/2014 13,12
12/04/2014,12/04/2014 13,7
12/04/2014,12/04/2014 13,17
12/04/2014,12/04/2014 13,10
12/04/2014,12/04/2014 13,13
12/04/2014,12/04/2014 13,11
12/04/2014,12/04/2014 13,19
12/04/2014,12/04/2014 13,13
12/04/2014,12/04/2014 13,12
12/04/2014,12/04/2014 13,13
12/04/2014,12/04/2014 13,14
12/04/2014,12/04/2014 13,10
12/04/2014,12/04/2014 13,14
12/04/2014,12/04/2014 13,11
12/04/2014,12/04/2014 13,11
12/04/2014,12/04/2014 13,18
12/04/2014,12/04/2014 13,10
12/04/2014,12/04/2014 13,13
12/04/2014,12/04/2014 13,13
12/04/2014,12/04/2014 13,15
12/04/2014,12/04/2014 13,10
12/04/2014,12/04/2014 14,9
12/04/2014,12/04/2014 14,14
12/04/2014,12/04/2014 14,12
12/04/2014,12/04/2014 14,14
12/04/2014,12/04/2014 14,13
12/04/2014,12/04/2014 14,19
12/04/2014,12/04/2014 14,9
12/04/2014,12/04/2014 14,20
12/04/2014,12/04/2014 14,10
12/04/2014,12/04/2014 14,11
12/04/2014,12/04/2014 14,16
12/04/2014,12/04/2014 14,9
12/04/2014,12/04/2014 14,17
12/04/2014,12/04/2014 14,15
12/04/2014,12/04/2014 14,14
12/04/2014,12/04/2014 14,14
12/04/2014,12/04/2014 14,14
12/04/2014,12/04/2014 14,6
12/04/2014,12/04/2014 14,19
12/04/2014,12/04/2014 14,16
12/04/2014,12/04/2014 14,20
12/04/2014,12/04/2014 14,13
