"Date","visits_gain","Chaine","Ecran","Version","Heure","GRP","BudgetNet","Format","Isole","TAv","EmAv","TAp","EmAp","weekday","nthweek","month"
2014-01-19,-1,2,741,3,7,0,6,30,1,46,355,46,387,0,2,1
2014-01-19,13,2,751,3,7,0,6,30,1,46,355,48,50,0,2,1
2014-01-19,32,4,951,15,9,0.06,26,20,1,17,609,16,648,0,2,1
2014-01-19,26,4,1011,15,10,0.06,27.6,20,1,17,268,16,286,0,2,1
2014-01-19,-2,4,1141,15,10,0.05,18,30,1,17,268,16,286,0,2,1
2014-01-19,110,5,1131,9,11,0.22,92.34,20,1,35,276,34,296,0,2,1
2014-01-19,-6,4,1301,15,12,0.04,21,20,1,17,268,16,286,0,2,1
2014-01-19,8,4,1321,15,12,0.05,21,20,1,17,268,16,741,0,2,1
2014-01-19,1791,1,1340,3,13,2.72,2700,30,0,38,536,38,573,0,2,1
2014-01-19,-1828,4,1451,15,13,0.04,22.6,20,0,17,704,16,741,0,2,1
2014-01-19,56,2,1411,9,13,0.27,106.92,20,1,38,668,38,702,0,2,1
2014-01-19,21,4,1531,15,14,0.03,27.6,20,1,17,704,16,741,0,2,1
2014-01-19,58,2,1511,4,14,0.25,149.04,20,1,38,668,38,702,0,2,1
2014-01-19,74,4,1551,15,15,0.03,29.2,20,0,17,704,16,741,0,2,1
2014-01-19,62,2,1521,9,15,0.24,150.66,20,0,38,668,38,702,0,2,1
2014-01-19,2174,1,1550,3,15,4.41,2700,30,1,40,669,40,703,0,2,1
2014-01-19,-46,4,1841,15,15,0.09,79.4,20,1,17,659,16,697,0,2,1
2014-01-19,2105,1,1730,9,17,2.28,1603.8,20,0,46,180,31,29,0,2,1
2014-01-19,-1352,2,1711,4,17,0.24,61.56,20,0,38,668,38,702,0,2,1
2014-01-19,910,1,1810,4,17,4.14,2478.6,20,1,33,24,32,37,0,2,1
2014-01-19,177,4,1921,15,18,0.09,120,30,0,17,659,16,697,0,2,1
2014-01-19,177,5,1801,3,18,0.12,108,30,0,11,347,11,380,0,2,1
2014-01-19,3896,1,1830,3,18,5.97,3780,30,1,33,33,32,42,0,2,1
2014-01-19,-158,4,1951,15,18,0.13,132,30,1,17,659,16,697,0,2,1
2014-01-19,72,2,1851,9,19,0.3,108.54,20,1,38,668,38,702,0,2,1
2014-01-19,2944,1,1930,9,19,5.86,3061.8,20,1,33,18,32,31,0,2,1
2014-01-19,-389,2,1941,4,19,0.25,144.18,20,0,38,668,18,423,0,2,1
2014-01-19,-73,4,2031,15,19,0.14,144,30,0,17,659,16,697,0,2,1
2014-01-19,180,2,2021,3,20,0.24,208,30,1,19,386,18,426,0,2,1
2014-01-19,45,4,2051,15,20,0.1,122,30,1,17,659,16,292,0,2,1
2014-01-19,211,5,2051,3,20,0.31,170,30,1,36,536,16,218,0,2,1
2014-01-19,12,4,2121,15,20,0.05,98,30,1,17,273,16,292,0,2,1
2014-01-19,674,1,2050,4,20,3.65,3936.6,20,1,50,703,44,809,0,2,1
2014-01-19,639,5,2141,3,21,0.39,232,30,0,17,207,16,218,0,2,1
2014-01-19,-572,4,1001,15,21,0.06,27.6,20,0,17,609,16,286,0,2,1
2014-01-19,807,5,2151,3,21,0.38,242,30,1,17,207,16,218,0,2,1
2014-01-19,3320,1,2160,9,22,5.12,4957.2,20,1,33,789,32,812,0,2,1
2014-01-20,2,2,721,9,7,0.01,4.86,20,1,46,735,46,759,1,3,1
2014-01-20,-2,5,721,4,7,0.02,11.34,20,1,2,748,50,751,1,3,1
2014-01-20,7,2,751,4,7,0.01,4.86,20,1,45,406,48,50,1,3,1
2014-01-20,-4,4,851,15,9,0.03,9.8,20,1,17,268,16,286,1,3,1
2014-01-20,12,4,951,15,9,0.04,26,20,1,17,609,16,648,1,3,1
2014-01-20,-4,4,1001,15,9,0.05,27.6,20,1,17,609,16,648,1,3,1
2014-01-20,759,1,1015,3,10,0.23,216,30,1,26,477,25,514,1,3,1
2014-01-20,-22,4,1041,15,10,0.07,16.2,20,1,17,609,16,286,1,3,1
2014-01-20,35,4,1011,15,11,0.05,27.6,20,1,17,609,16,648,1,3,1
2014-01-20,1403,1,1120,3,11,0.55,468,30,1,19,212,18,222,1,3,1
2014-01-20,8,4,1211,15,12,0.07,16.2,20,1,17,268,16,286,1,3,1
2014-01-20,1596,1,1230,3,12,1.23,1080,30,1,19,224,18,234,1,3,1
2014-01-20,-6,4,1251,15,12,0.1,24,30,1,17,268,41,769,1,3,1
2014-01-20,153,5,1301,9,13,0.08,244.62,20,1,17,196,16,203,1,3,1
2014-01-20,1754,4,1341,15,13,0.05,24,30,0,41,746,16,697,1,3,1
2014-01-20,1903,1,1305,3,13,3.29,1620,30,0,19,682,18,715,1,3,1
2014-01-20,81,5,1321,3,13,0.08,290,30,1,17,196,16,203,1,3,1
2014-01-20,14,4,1401,15,13,0.03,30.8,20,1,17,659,16,697,1,3,1
2014-01-20,14,2,1411,9,14,0.36,85.86,20,1,18,69,17,79,1,3,1
2014-01-20,415,1,1410,4,14,6.05,1312.2,20,1,15,236,15,245,1,3,1
2014-01-20,-55,4,1451,15,14,0.04,45.4,20,1,17,659,16,697,1,3,1
2014-01-20,668,1,1440,9,14,6.45,1312.2,20,0,15,236,15,245,1,3,1
2014-01-20,-1407,5,1421,4,14,0.13,103.68,20,0,11,15,11,27,1,3,1
2014-01-20,-84,2,1421,4,15,0.34,74.52,20,0,18,71,17,81,1,3,1
2014-01-20,-1,4,1521,15,15,0.13,56.8,20,0,17,659,16,697,1,3,1
2014-01-20,-30,4,1601,15,15,0.15,51.8,20,1,17,659,16,648,1,3,1
2014-01-20,-24,4,1611,15,15,0.15,51.8,20,1,17,609,16,648,1,3,1
2014-01-20,-3,4,1701,15,16,0.11,58,30,1,17,609,16,648,1,3,1
2014-01-20,3668,1,1640,3,17,2.98,1224,30,1,26,477,25,514,1,3,1
2014-01-20,4153,4,1741,15,17,0.09,60,20,0,17,609,16,648,1,3,1
2014-01-20,2486,1,1710,3,17,3.73,1350,30,0,26,477,25,514,1,3,1
2014-01-20,2486,2,1821,9,17,0.2,90.72,20,0,20,141,19,158,1,3,1
2014-01-20,-362,5,1801,3,17,0.01,150,30,1,17,196,16,203,1,3,1
2014-01-20,-101,4,1821,15,17,0.12,92,30,1,17,609,16,282,1,3,1
2014-01-20,1985,1,1830,4,18,4.34,1385.1,20,1,25,741,24,764,1,3,1
2014-01-20,136,5,1841,3,18,0,184,30,1,17,196,16,203,1,3,1
2014-01-20,19,2,1841,4,18,0.19,102.06,20,1,20,159,19,174,1,3,1
2014-01-20,1604,1,1900,9,18,5.03,1676.7,20,1,25,741,24,764,1,3,1
2014-01-20,105,2,1921,3,19,0.13,114,30,1,20,150,19,166,1,3,1
2014-01-20,48,4,1941,15,19,0.1,60,20,1,17,264,16,282,1,3,1
2014-01-20,196,5,1941,9,19,0.01,168.48,20,1,17,196,16,203,1,3,1
2014-01-20,-18,4,2031,15,20,0.08,84.2,20,1,17,264,16,282,1,3,1
2014-01-20,74,5,2051,3,20,0.16,238,30,0,52,272,2,106,1,3,1
2014-01-20,58,2,2051,3,20,0.07,98,30,0,45,395,26,469,1,3,1
2014-01-20,3238,1,2040,4,20,7.15,7290,20,1,19,682,44,777,1,3,1
2014-01-20,-50,4,2131,15,21,0,79.4,20,1,17,659,16,697,1,3,1
2014-01-20,257,5,2141,3,21,0.28,358,30,1,2,94,2,106,1,3,1
2014-01-20,-25,4,2141,15,21,0,79.4,20,1,17,659,16,697,1,3,1
2014-01-20,127,5,2151,3,21,0.29,308,30,1,2,94,2,106,1,3,1
2014-01-21,1,2,721,9,7,0,4.86,20,1,46,355,46,387,2,3,1
2014-01-21,-3,2,751,3,7,0,6,30,1,43,349,48,50,2,3,1
2014-01-21,-5,4,851,15,8,0.05,18,30,1,17,268,16,286,2,3,1
2014-01-21,28,4,921,15,9,0.04,13,20,1,17,268,16,648,2,3,1
2014-01-21,2,4,951,15,9,0.04,17.8,20,1,17,609,16,648,2,3,1
2014-01-21,822,1,1015,9,10,0.18,174.96,20,1,26,477,25,514,2,3,1
2014-01-21,42,5,1211,3,11,0.03,212,30,1,11,675,16,203,2,3,1
2014-01-21,-15,4,1211,15,12,0.05,11.4,20,1,17,268,16,286,2,3,1
2014-01-21,1918,5,1231,4,12,0.03,244.62,20,0,17,196,16,203,2,3,1
2014-01-21,2005,1,1230,3,12,0.86,1080,30,0,19,228,18,238,2,3,1
2014-01-21,15,4,1251,15,12,0.05,14.6,20,1,17,268,41,769,2,3,1
2014-01-21,123,5,1301,3,13,0.05,334,30,1,17,196,16,203,2,3,1
2014-01-21,1657,1,1305,4,13,3.13,1312.2,20,0,19,682,18,715,2,3,1
2014-01-21,-1430,4,1341,15,13,0.02,14.6,20,0,41,746,16,697,2,3,1
2014-01-21,240,5,1321,9,13,0.06,241.38,20,1,17,196,16,203,2,3,1
2014-01-21,15,4,1401,15,13,0.06,27.6,20,1,17,659,16,697,2,3,1
2014-01-21,84,5,1411,4,13,0.08,108.54,20,1,17,196,11,717,2,3,1
2014-01-21,-12,4,1451,15,14,0.08,35.6,20,1,17,659,16,697,2,3,1
2014-01-21,21,2,1421,4,14,0.3,77.76,20,1,18,74,17,84,2,3,1
2014-01-21,86,4,1521,15,15,0.11,42.2,20,0,17,659,16,697,2,3,1
2014-01-21,55,5,1421,9,15,0.09,106.92,20,0,11,684,11,717,2,3,1
2014-01-21,8,2,1511,9,15,0.29,81,20,1,18,67,17,77,2,3,1
2014-01-21,50,4,1601,15,15,0.17,45.4,20,1,17,659,16,648,2,3,1
2014-01-21,1254,1,1515,9,15,3.36,903.96,20,1,13,758,42,677,2,3,1
2014-01-21,-23,4,1611,15,16,0.17,45.4,20,1,17,609,16,648,2,3,1
2014-01-21,-2,4,1741,15,17,0.14,42.2,20,0,17,609,16,648,2,3,1
2014-01-21,3125,2,1821,4,17,0.15,64.8,20,0,20,154,19,169,2,3,1
2014-01-21,3347,1,1710,4,17,2.73,1093.5,20,0,26,477,25,514,2,3,1
2014-01-21,-70,4,1821,15,17,0.16,64,30,1,17,609,16,282,2,3,1
2014-01-21,1379,1,1830,3,18,3.08,1710,30,1,25,741,24,764,2,3,1
2014-01-21,8,4,1921,15,18,0.09,56.8,20,1,17,264,16,282,2,3,1
2014-01-21,288,2,1921,3,19,0.14,108,30,0,20,162,19,176,2,3,1
2014-01-21,288,5,1931,4,19,0,152.28,20,0,17,196,16,203,2,3,1
2014-01-21,1787,1,1930,9,19,4.22,2187,20,1,33,4,32,2,2,3,1
2014-01-21,48,4,1941,15,19,0.1,60,20,0,17,264,16,282,2,3,1
2014-01-21,20,2,2021,3,19,0.1,172,30,0,19,382,18,413,2,3,1
2014-01-21,3125,4,2031,15,20,0.14,82,30,0,17,264,16,282,2,3,1
2014-01-21,850,1,2025,4,20,10.58,7290,20,0,19,682,18,715,2,3,1
2014-01-21,-116,5,2051,3,20,0.14,402,30,1,52,272,35,573,2,3,1
2014-01-21,41,4,2051,15,20,0.08,53.4,20,1,17,264,16,741,2,3,1
2014-01-21,2363,1,2050,9,20,5.66,5540.4,20,1,44,755,6,739,2,3,1
2014-01-21,-33,4,2131,15,21,0.05,62,30,1,17,704,16,741,2,3,1
2014-01-21,-9,4,2141,15,21,0.05,62,30,0,17,704,16,741,2,3,1
2014-01-21,320,5,2151,3,22,0.19,514,30,0,36,536,35,573,2,3,1
2014-01-21,164,2,2211,9,22,0.38,153.9,20,1,4,390,4,435,2,3,1
2014-01-22,-13,2,721,4,7,0.01,4.86,20,1,46,355,46,387,3,3,1
2014-01-22,5,2,751,9,7,0.01,4.86,20,1,46,355,48,50,3,3,1
2014-01-22,7,4,851,15,9,0.03,11.4,20,1,17,268,16,286,3,3,1
2014-01-22,40,4,951,15,9,0.06,21,20,1,17,609,16,648,3,3,1
2014-01-22,989,1,1120,4,11,0.85,379.08,20,1,19,228,18,238,3,3,1
2014-01-22,30,5,1211,3,11,0.03,204,30,1,17,57,16,203,3,3,1
2014-01-22,-9,4,1211,15,11,0.05,11.4,20,1,17,268,16,286,3,3,1
2014-01-22,1001,1,1230,3,12,0.64,1080,30,1,19,220,18,230,3,3,1
2014-01-22,43,5,1231,9,12,0.04,223.56,20,1,17,196,16,203,3,3,1
2014-01-22,985,1,1240,3,12,1,990,30,1,19,220,42,677,3,3,1
2014-01-22,76,5,1301,4,12,0.05,254.34,20,1,17,196,16,203,3,3,1
2014-01-22,434,5,1321,3,13,0.05,320,30,1,17,196,16,203,3,3,1
2014-01-22,2251,4,1341,15,13,0.06,14.6,20,0,41,746,16,697,3,3,1
2014-01-22,2229,1,1305,3,13,4.13,1620,30,0,19,682,18,715,3,3,1
2014-01-22,1636,2,1411,4,14,0.33,87.48,20,0,18,75,17,85,3,3,1
2014-01-22,2020,1,1410,9,14,4.46,1312.2,20,0,12,614,12,653,3,3,1
2014-01-22,-38,4,1451,15,14,0.11,32.4,20,1,17,659,16,697,3,3,1
2014-01-22,2087,1,1440,4,14,3.83,1312.2,20,1,12,614,12,653,3,3,1
2014-01-22,-3,5,1451,9,15,0.07,139.32,20,0,41,201,41,208,3,3,1
2014-01-22,-24,4,1521,15,15,0.15,50,30,0,17,659,16,697,3,3,1
2014-01-22,845,2,1511,9,15,0.39,84.24,20,0,18,71,17,81,3,3,1
2014-01-22,930,1,1515,3,15,3.51,1116,30,0,12,614,42,681,3,3,1
2014-01-22,24,4,1611,15,16,0.16,53.4,20,1,17,609,16,648,3,3,1
2014-01-22,-36,2,1721,4,16,0.19,98.82,20,1,20,147,19,163,3,3,1
2014-01-22,1,4,1701,15,16,0.15,47,20,1,17,609,16,648,3,3,1
2014-01-22,4032,1,1640,3,17,2.09,1224,30,1,26,477,25,514,3,3,1
2014-01-22,244,2,1821,9,17,0.21,105.3,20,0,20,146,19,162,3,3,1
2014-01-22,120,5,1801,4,17,0.06,119.88,20,0,17,196,16,203,3,3,1
2014-01-22,-50,4,1821,15,17,0.18,80,30,1,17,609,16,282,3,3,1
2014-01-22,2202,1,1900,3,18,3.95,2070,30,1,25,741,24,764,3,3,1
2014-01-22,1588,1,1930,9,19,5.21,2187,20,1,33,1,32,21,3,3,1
2014-01-22,75,2,2021,3,20,0.09,176,30,1,19,362,18,425,3,3,1
2014-01-22,30,4,2031,15,20,0.12,68,20,1,17,264,16,282,3,3,1
2014-01-22,1684,1,2045,4,20,5.64,6123.6,20,1,44,755,40,703,3,3,1
2014-01-22,-93,4,2131,15,21,0.07,48,30,1,17,610,16,649,3,3,1
2014-01-22,236,5,2141,3,21,0.17,290,30,1,36,673,35,707,3,3,1
2014-01-22,6,4,2141,15,21,0.07,48,30,1,17,610,16,649,3,3,1
2014-01-22,252,5,2151,3,21,0.18,256,30,1,36,673,35,707,3,3,1
2014-01-22,5550,1,2160,3,21,6.6,8280,30,1,40,669,40,703,3,3,1
2014-01-23,17,2,751,3,7,0,6,30,1,46,735,48,50,4,3,1
2014-01-23,-19,4,851,15,8,0.03,11.4,20,1,17,268,16,286,4,3,1
2014-01-23,34,4,921,15,9,0.06,14.6,20,1,17,268,16,648,4,3,1
2014-01-23,15,4,1001,15,10,0.07,16.2,20,1,17,609,16,648,4,3,1
2014-01-23,854,1,1015,9,10,0.46,174.96,20,1,26,477,25,514,4,3,1
2014-01-23,15,4,1041,15,11,0.07,16.2,20,1,17,609,16,286,4,3,1
2014-01-23,-5,4,1211,15,11,0.05,17.8,20,1,17,268,16,286,4,3,1
2014-01-23,160,5,1231,9,12,0.06,223.56,20,1,17,196,16,203,4,3,1
2014-01-23,1845,1,1230,4,12,1.19,874.8,20,1,19,216,18,226,4,3,1
2014-01-23,782,1,1250,9,12,1.31,831.06,20,1,44,16,33,598,4,3,1
2014-01-23,234,5,1301,4,13,0.08,251.1,20,1,17,196,16,203,4,3,1
2014-01-23,96,2,1340,4,13,0.23,56.7,20,1,18,706,51,806,4,3,1
2014-01-23,328,5,1321,3,13,0.08,294,30,1,17,196,16,203,4,3,1
2014-01-23,1649,1,1340,4,13,4.07,1253.88,20,0,46,83,33,598,4,3,1
2014-01-23,-310,4,1401,15,13,0.04,30.8,20,0,17,659,16,697,4,3,1
2014-01-23,19,5,1411,9,14,0.07,106.92,20,1,17,196,11,334,4,3,1
2014-01-23,-20,2,1411,9,14,0.35,69.66,20,1,18,73,17,83,4,3,1
2014-01-23,1350,1,1410,3,14,3.8,1620,30,1,15,36,15,44,4,3,1
2014-01-23,-19,2,1421,4,15,0.33,72.9,20,1,18,69,17,79,4,3,1
2014-01-23,4,4,1521,15,15,0.11,38.8,20,1,17,659,16,697,4,3,1
2014-01-23,484,1,1530,9,15,2.09,845.64,20,0,42,636,17,390,4,3,1
2014-01-23,-330,4,1611,15,15,0.12,47,20,0,17,609,16,648,4,3,1
2014-01-23,3664,1,1640,3,17,3.92,1224,30,1,26,477,25,514,4,3,1
2014-01-23,-30,4,1741,15,17,0.14,50.2,20,1,17,609,16,648,4,3,1
2014-01-23,2537,5,1801,3,17,0,122,30,0,17,196,16,203,4,3,1
2014-01-23,2475,1,1710,3,17,3.22,1350,30,0,26,477,25,514,4,3,1
2014-01-23,-148,4,1821,15,17,0.2,78,30,1,17,609,16,282,4,3,1
2014-01-23,2130,1,1830,4,18,2.51,1385.1,20,1,25,741,24,764,4,3,1
2014-01-23,11,5,1841,3,18,0.01,140,30,1,17,196,16,203,4,3,1
2014-01-23,-1,4,1921,15,18,0.09,68,30,1,17,264,16,282,4,3,1
2014-01-23,-13,2,1921,3,19,0.19,114,30,1,20,161,19,175,4,3,1
2014-01-23,2412,1,1930,3,19,5.75,2700,30,1,33,4,32,2,4,3,1
2014-01-23,8,4,1941,15,19,0.09,66,30,1,17,264,16,282,4,3,1
2014-01-23,69,2,2021,3,20,0.1,180,30,1,19,375,18,422,4,3,1
2014-01-23,4044,1,2025,3,20,9.91,9000,30,1,19,682,18,715,4,3,1
2014-01-23,-709,2,2050,3,20,0.23,190,30,0,45,395,8,294,4,3,1
2014-01-23,-180,5,2051,4,20,0.18,234.9,20,0,52,272,2,283,4,3,1
2014-01-23,-93,2,2051,9,20,0.23,153.9,20,0,45,395,8,294,4,3,1
2014-01-23,4086,1,2130,3,21,9.13,9720,30,1,18,99,17,113,4,3,1
2014-01-23,231,5,2151,9,22,0.22,380.7,20,1,2,265,2,283,4,3,1
2014-01-24,6,2,721,4,7,0,4.86,20,1,46,735,46,759,5,3,1
2014-01-24,10,5,721,4,7,0.01,4.86,20,0,2,748,50,751,5,3,1
2014-01-24,13,2,751,3,7,0,6,30,0,43,349,48,50,5,3,1
2014-01-24,50,4,851,15,8,0.03,17.8,20,1,17,268,16,286,5,3,1
2014-01-24,22,4,951,15,9,0.03,14.6,20,1,17,609,16,648,5,3,1
2014-01-24,340,1,1015,9,10,0.37,174.96,20,1,26,477,25,514,5,3,1
2014-01-24,1265,5,1131,9,11,0.05,110.16,20,0,11,79,11,91,5,3,1
2014-01-24,1290,1,1120,3,11,0.63,468,30,0,19,216,18,226,5,3,1
2014-01-24,-16,4,1211,15,11,0.06,11.4,20,1,17,268,16,286,5,3,1
2014-01-24,99,5,1231,4,12,0.03,239.76,20,1,17,196,16,203,5,3,1
2014-01-24,1325,1,1230,3,12,1.29,1080,30,1,19,209,18,220,5,3,1
2014-01-24,200,4,1251,15,12,0.09,16.2,20,0,17,268,41,769,5,3,1
2014-01-24,701,1,1240,4,12,1.02,801.9,20,0,19,209,42,677,5,3,1
2014-01-24,259,5,1301,3,13,0.04,342,30,1,17,196,16,203,5,3,1
2014-01-24,1375,4,1341,15,13,0.05,16.2,20,0,41,746,16,697,5,3,1
2014-01-24,1587,1,1305,3,13,2.04,1620,30,0,19,682,18,715,5,3,1
2014-01-24,-1332,2,1340,9,13,0.18,30.78,20,0,18,710,51,806,5,3,1
2014-01-24,330,5,1321,9,13,0.04,255.96,20,1,17,196,16,203,5,3,1
2014-01-24,-20,4,1401,15,13,0.1,28,30,1,17,659,16,697,5,3,1
2014-01-24,137,5,1411,4,13,0.05,115.02,20,1,17,196,11,48,5,3,1
2014-01-24,-53,2,1411,4,14,0.31,58.32,20,1,18,62,17,71,5,3,1
2014-01-24,1372,1,1410,3,14,3.65,1620,30,1,15,631,15,672,5,3,1
2014-01-24,-52,4,1451,15,14,0.1,22.6,20,1,17,659,16,697,5,3,1
2014-01-24,1509,1,1440,3,14,3.25,1620,30,1,15,631,15,672,5,3,1
2014-01-24,-63,2,1421,9,15,0.3,53.46,20,1,18,75,17,85,5,3,1
2014-01-24,94,5,1421,9,15,0.05,113.4,20,1,11,39,11,48,5,3,1
2014-01-24,-47,4,1521,15,15,0.14,24.4,20,1,17,659,16,697,5,3,1
2014-01-24,700,1,1530,9,15,2.02,845.64,20,1,42,643,17,395,5,3,1
2014-01-24,-142,4,1611,15,15,0.13,26,20,1,17,609,16,648,5,3,1
2014-01-24,2445,1,1640,4,17,2.78,991.44,20,1,26,477,25,514,5,3,1
2014-01-24,313,4,1741,15,17,0.11,51.8,20,1,17,609,16,648,5,3,1
2014-01-24,198,5,1801,3,17,0.01,144,30,1,17,196,16,203,5,3,1
2014-01-24,-41,4,1821,15,17,0.12,56.8,20,1,17,609,16,282,5,3,1
2014-01-24,215,5,1841,3,18,0.02,142,30,1,17,196,16,203,5,3,1
2014-01-24,887,1,1900,9,18,4.95,1676.7,20,1,25,741,24,764,5,3,1
2014-01-24,17,2,1921,3,19,0.14,114,30,1,20,152,19,168,5,3,1
2014-01-24,1974,1,1930,3,19,4.49,2700,30,1,33,1,32,15,5,3,1
2014-01-24,29,2,2021,3,20,0.05,124,30,1,19,383,18,401,5,3,1
2014-01-24,1853,1,2010,4,20,9.9,6123.6,20,1,32,431,18,715,5,3,1
2014-01-24,-1,4,2031,15,20,0.05,60,20,1,17,264,16,282,5,3,1
2014-01-24,10,2,2050,3,20,0.25,112,30,1,45,395,26,469,5,3,1
2014-01-24,1892,1,2045,3,20,10.54,9540,30,1,44,755,17,262,5,3,1
2014-01-24,325,5,2141,3,21,0.17,224,30,1,36,613,35,652,5,3,1
2014-01-24,3453,5,2151,3,22,0.18,250,30,0,36,613,35,652,5,3,1
2014-01-24,3410,1,2160,3,22,10.24,9000,30,0,18,249,17,264,5,3,1
2014-01-24,54,2,2241,4,22,0.33,119.88,20,1,27,425,27,807,5,3,1
2014-01-24,34,2,2251,9,23,0.31,102.06,20,1,28,787,27,807,5,3,1
2014-01-25,-3,5,741,4,7,0.02,4.86,20,1,11,445,50,751,6,3,1
2014-01-25,41,2,741,4,7,0,4.86,20,1,46,355,46,387,6,3,1
2014-01-25,12,2,751,9,8,0,4.86,20,1,46,355,48,50,6,3,1
2014-01-25,28,4,911,15,9,0.08,24,30,1,11,200,16,625,6,3,1
2014-01-25,1,4,951,15,9,0.1,28,30,1,17,587,16,625,6,3,1
2014-01-25,25,4,1011,15,10,0.09,40,30,1,17,587,16,593,6,3,1
2014-01-25,472,1,1105,9,11,0.65,408.24,20,1,46,612,46,651,6,3,1
2014-01-25,715,1,1205,3,12,1,936,30,0,46,612,46,651,6,3,1
2014-01-25,-726,4,1141,15,12,0.05,28,30,0,17,557,16,593,6,3,1
2014-01-25,105,1,1240,4,12,0.75,758.16,20,1,46,612,33,598,6,3,1
2014-01-25,9,4,1321,15,13,0.03,21,20,1,17,433,16,470,6,3,1
2014-01-25,64,5,1401,9,13,0.1,106.92,20,1,35,276,34,296,6,3,1
2014-01-25,38,5,1511,4,15,0.09,118.26,20,0,41,728,35,596,6,3,1
2014-01-25,-24,4,1531,15,15,0.02,48.6,20,0,17,433,16,470,6,3,1
2014-01-25,46,5,1521,9,15,0.1,129.6,20,1,36,560,35,596,6,3,1
2014-01-25,-16,4,1551,15,16,0.02,48.6,20,1,17,433,16,470,6,3,1
2014-01-25,1322,1,1710,9,16,3.19,1458,20,1,38,121,38,139,6,3,1
2014-01-25,931,1,1800,3,17,3.57,1800,30,0,42,643,44,619,6,3,1
2014-01-25,-820,4,1811,15,17,0.07,40.6,20,0,17,38,16,46,6,3,1
2014-01-25,-11,4,1841,15,18,0.08,58.4,20,1,17,38,16,46,6,3,1
2014-01-25,1318,1,1900,3,18,3.12,1800,30,1,33,585,46,772,6,3,1
2014-01-25,4,2,1851,4,18,0.09,97.2,20,0,44,108,18,426,6,3,1
2014-01-25,-11,4,1921,15,18,0.15,78,30,0,17,38,16,46,6,3,1
2014-01-25,855,1,1945,4,19,3.52,1676.7,20,0,44,755,33,598,6,3,1
2014-01-25,-622,4,1951,15,19,0.12,74,30,0,17,38,16,46,6,3,1
2014-01-25,2716,1,2025,3,20,5.97,6300,30,0,19,682,18,715,6,3,1
2014-01-25,-2316,2,2050,9,20,0.19,173.34,20,0,19,378,20,718,6,3,1
2014-01-25,-1199,5,2051,3,20,0.1,170,30,0,52,272,41,208,6,3,1
2014-01-25,-302,2,2051,3,20,0.19,214,30,0,19,378,20,718,6,3,1
2014-01-25,-15,4,2051,15,20,0.07,96,30,1,17,38,16,740,6,3,1
2014-01-25,89,5,2141,3,21,0.2,232,30,1,41,201,41,208,6,3,1
2014-01-25,100,5,2151,3,22,0.19,242,30,1,41,201,41,208,6,3,1
2014-01-25,1212,1,2160,3,22,5.7,4320,30,1,18,595,17,633,6,3,1
2014-01-25,3,2,2211,3,22,0.15,202,30,1,21,685,20,718,6,3,1
2014-01-25,1342,1,2180,3,22,5.58,4320,30,1,18,591,17,629,6,3,1
2014-01-25,411,1,2360,3,24,2.6,1260,30,1,18,592,17,630,6,3,1
2014-01-26,1,2,741,3,7,0,6,30,1,46,355,48,50,0,3,1
2014-01-26,17,1,820,3,8,0.01,36,30,1,25,55,24,66,0,3,1
2014-01-26,137,4,911,15,9,0.05,16.2,20,0,17,587,16,625,0,3,1
2014-01-26,110,1,905,3,9,0.41,72,30,0,42,643,50,569,0,3,1
2014-01-26,-8,4,1001,15,10,0.06,27.6,20,1,17,587,16,625,0,3,1
2014-01-26,113,5,1131,4,11,0.22,92.34,20,0,35,276,34,296,0,3,1
2014-01-26,-62,4,1041,15,11,0.05,19.4,20,0,17,557,16,593,0,3,1
2014-01-26,1,5,1241,9,12,0.07,108.54,20,1,17,534,16,571,0,3,1
2014-01-26,3,4,1301,15,12,0.04,21,20,1,17,557,16,592,0,3,1
2014-01-26,146,5,1401,4,13,0.11,106.92,20,1,17,534,16,571,0,3,1
2014-01-26,39,4,1451,15,14,0.04,22.6,20,0,17,555,16,592,0,3,1
2014-01-26,-11,2,1511,4,14,0.25,149.04,20,0,38,668,38,702,0,3,1
2014-01-26,176,5,1521,9,15,0.1,129.6,20,1,17,534,16,571,0,3,1
2014-01-26,40,4,1531,15,15,0.03,27.6,20,1,17,555,16,592,0,3,1
2014-01-26,191,5,1611,4,15,0.07,79.38,20,1,17,534,11,290,0,3,1
2014-01-26,-6,4,1551,15,16,0.03,29.2,20,1,17,555,16,592,0,3,1
2014-01-26,2281,1,1810,9,17,5.11,2624.4,20,1,33,20,32,33,0,3,1
2014-01-26,-870,2,1831,9,17,0.37,110.16,20,1,38,668,38,702,0,3,1
2014-01-26,3087,1,1910,4,18,6.24,2916,20,1,33,20,31,30,0,3,1
2014-01-26,22,4,1921,15,19,0.09,120,30,1,17,659,16,697,0,3,1
2014-01-26,2404,1,1930,3,19,6.08,3780,30,1,33,29,32,40,0,3,1
2014-01-26,2084,1,1945,9,19,3.56,2711.88,20,0,44,755,33,598,0,3,1
2014-01-26,-1960,4,1951,15,19,0.13,132,30,0,17,659,16,697,0,3,1
2014-01-26,81,2,2021,3,20,0.24,208,30,1,19,373,18,424,0,3,1
2014-01-26,-1,4,2031,15,20,0.14,144,30,1,17,659,16,697,0,3,1
2014-01-26,48,2,2050,4,20,0.18,97.2,20,1,19,385,17,70,0,3,1
