"date","Visite.gain","TypeWeekDay","length","channel","DAYPART","MMDAYPART","ChaineEcranWD","ChaineDaypartWD","ChaineMMDaypartWD","crea","budgetbrut","budgetnet","grp","grpref","tav","tavtap","EmavShort","hour","month","dayofweek"
"2014-05-09",273,"WD",12,"PuissanceTNT","ACCESS","ACCESS19","PuissanceTNT1910WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS19WD","la chaussure pour toutes les morpho'",3562.5,641.25,1,1.23,"J","J","LES MARSEI",19,5,6
"2014-05-09",320,"WD",20,"M6","ACCESS","ACCESS19","M61930WD","M6ACCESSWD","M6ACCESS19WD","effet sculptant",9315,1676.7,1.83,1.52,"DDB","DDB","100 POUR 1",19,5,6
"2014-05-09",393,"WD",12,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1850WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","la lingerie pour toutes les morpho",2622,471.96,0.57,0.72,"J","J","LES MARSEI",18,5,6
"2014-05-09",-13,"WD",20,"Teva","DAY","DAY1617","Teva1741WD","TevaDAYWD","TevaDAY1617WD","",307.8,61.56,0.02,0.04,"AC","AC","THE GOOD W",17,5,6
"2014-05-09",136,"WD",20,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1820WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","effet sculptant",2794.5,503.01,0.23,0.37,"J","J","LES MARSEI",18,5,6
"2014-05-09",789,"WD",12,"M6","DAY","DAY1617","M61710WD","M6DAYWD","M6DAY1617WD","la lingerie pour toutes les morpho",3876,697.68,2.64,1.52,"CBB","CBB","LES REINES",17,5,6
"2014-05-09",229,"WD",12,"M6","DAY","DAY1617","M61610WD","M6DAYWD","M6DAY1617WD","la lingerie pour toutes les morpho",3135,564.3,1.32,0.98,"AAF","SPLIT","IN HER SHO",16,5,6
"2014-05-09",221,"WD",20,"PuissanceTNT","DAY","DAY1415","PuissanceTNT1500WD","PuissanceTNTDAYWD","PuissanceTNTDAY1415WD","la terrasse",1684.8,303.264,0.36,0.57,"A","A","LES SIMPSO",15,5,6
"2014-05-09",514,"WD",12,"M6","DAY","DAY1415","M61440WD","M6DAYWD","M6DAY1415WD","la lingerie pour toutes les morpho",4560,820.8,3.25,1.99,"AAF","AAF","IN HER SHO",14,5,6
"2014-05-09",106,"WD",20,"PuissanceTNT","DAY","DAY1415","PuissanceTNT1420WD","PuissanceTNTDAYWD","PuissanceTNTDAY1415WD","effet sculptant",2754,495.72,0.27,0.6,"A","A","LES SIMPSO",14,5,6
"2014-05-09",282,"WD",12,"M6","DAY","DAY1213","M61340WD","M6DAYWD","M6DAY1213WD","la lingerie pour toutes les morpho",5586,1005.48,2.48,1.97,"ACB","SPLIT","SCENES DE ",13,5,6
"2014-05-09",278,"WD",20,"M6","DAY","DAY1213","M61305WD","M6DAYWD","M6DAY1213WD","effet sculptant",7776,1399.68,2.56,1.65,"ACB","ACB","SCENES DE ",13,5,6
"2014-05-09",107,"WD",20,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1250WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","effet sculptant",2268,408.24,0.19,0.27,"AC","AC","GLEE:FAUSS",13,5,6
"2014-05-09",20,"WD",20,"Teva","DAY","DAY1213","Teva1251WD","TevaDAYWD","TevaDAY1213WD","effet sculptant",818.1,163.62,0.09,0.1,"AB","AB","A QUOI PEN",12,5,6
"2014-05-09",53,"WD",12,"M6","DAY","DAY1213","M61240WD","M6DAYWD","M6DAY1213WD","la chaussure pour toutes les morpho'",3420,615.6,0.23,0.61,"ACC","SPLIT","LA PETITE ",12,5,6
"2014-05-09",92,"WD",20,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1230WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","la terrasse",1215,218.7,0.05,0.23,"J","SPLIT","TALENT TOU",12,5,6
"2014-05-09",94,"WD",12,"M6","DAY","DAY1213","M61230WD","M6DAYWD","M6DAY1213WD","la lingerie pour toutes les morpho",3591,646.38,0.56,0.65,"ACC","ACC","LA PETITE ",12,5,6
"2014-05-09",115,"WD",12,"M6","DAY","DAY1011","M61120WD","M6DAYWD","M6DAY1011WD","la lingerie pour toutes les morpho",1482,266.76,0.02,0.23,"ACC","ACC","LA PETITE ",11,5,6
"2014-05-09",96,"WD",20,"M6","DAY","DAY1011","M61205WD","M6DAYWD","M6DAY1011WD","la terrasse",2916,524.88,0.21,0.32,"ACC","ACC","LA PETITE ",11,5,6
"2014-05-09",89,"WD",12,"M6","DAY","DAY1011","M61015WD","M6DAYWD","M6DAY1011WD","la chaussure pour toutes les morpho'",912,164.16,0.1,0.13,"CBB","CBB","LES REINES",10,5,6
"2014-05-09",48,"WD",12,"PuissanceTNT","DAY","DAY0309","PuissanceTNT0930WD","PuissanceTNTDAYWD","PuissanceTNTDAY0309WD","la chaussure pour toutes les morpho'",883.5,159.03,0.01,0.24,"J","J","W9 HITS+HI",9,5,6
"2014-05-09",11,"WD",12,"PuissanceTNT","DAY","DAY0309","PuissanceTNT0839WD","PuissanceTNTDAYWD","PuissanceTNTDAY0309WD","la chaussure pour toutes les morpho'",427.5,76.95,0.13,0.13,"CAA","SPLIT","WAKE UP",8,5,6
"2014-05-09",16,"WD",20,"PuissanceTNT","DAY","DAY0309","PuissanceTNT0809WD","PuissanceTNTDAYWD","PuissanceTNTDAY0309WD","effet sculptant",607.5,109.35,0.22,0.12,"CAA","CAA","WAKE UP",7,5,6
"2014-05-10",635,"WE",12,"M6","PEAK","PEAK","M62160WE","M6PEAKWE","M6PEAKWE","la chaussure pour toutes les morpho'",10830,1949.4,6.45,3.01,"ACA","ACA","HAWAII 5-0",21,5,7
"2014-05-10",624,"WE",12,"M6","NIGHT","NIGHT2223","M62170WE","M6NIGHTWE","M6NIGHT2223WE","la lingerie pour toutes les morpho",10260,1846.8,5.77,2.73,"ACA","ACA","HAWAII 5-0",22,5,7
"2014-05-10",457,"WE",12,"M6","PEAK","PEAK","M62035WE","M6PEAKWE","M6PEAKWE","effet sculptant 12",17670,3180.6,7.43,4.34,"ACB","SPLIT","SCENES DE ",20,5,7
"2014-05-10",549,"WE",12,"M6","PEAK","PEAK","M62005WE","M6PEAKWE","M6PEAKWE","la lingerie pour toutes les morpho",14250,2565,6.54,3.83,"DAA","SPLIT","LE 1945:KA",20,5,7
"2014-05-10",116,"WE",12,"PuissanceTNT","PEAK","PEAK","PuissanceTNT2000WE","PuissanceTNTPEAKWE","PuissanceTNTPEAKWE","la chaussure pour toutes les morpho'",4417.5,795.15,0.44,0.67,"J","SPLIT","TALENT TOU",20,5,7
"2014-05-10",49,"WE",12,"Teva","ACCESS","ACCESS19","Teva1921WE","TevaACCESSWE","TevaACCESS19WE","la chaussure pour toutes les morpho'",478.8,95.76,0.08,0.07,"C","C","TOP COIFFU",19,5,7
"2014-05-10",11,"WE",20,"Teva","ACCESS","ACCESS18","Teva1851WE","TevaACCESSWE","TevaACCESS18WE","la terrasse",648,129.6,0.07,0.07,"C","C","TOP COIFFU",18,5,7
"2014-05-10",305,"WE",20,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1850WE","PuissanceTNTACCESSWE","PuissanceTNTACCESS18WE","effet sculptant",5143.5,925.83,0.37,0.7,"A","A","SODA+LES A",18,5,7
"2014-05-10",254,"WE",12,"M6","DAY","DAY1617","M61710WE","M6DAYWE","M6DAY1617WE","la chaussure pour toutes les morpho'",3705,666.9,1.62,1.46,"EAJ","EAJ","CAUCHEMAR ",16,5,7
"2014-05-10",-29,"WE",12,"Teva","DAY","DAY1617","Teva1541WE","TevaDAYWE","TevaDAY1617WE","la chaussure pour toutes les morpho'",245.1,49.02,0.12,0.06,"EB","EB","DOSSIERS D",16,5,7
"2014-05-10",258,"WE",12,"M6","DAY","DAY1617","M61640WE","M6DAYWE","M6DAY1617WE","la lingerie pour toutes les morpho",3705,666.9,2.06,1.56,"EAJ","EAJ","CAUCHEMAR ",16,5,7
"2014-05-10",34,"WE",20,"Teva","DAY","DAY1415","Teva1531WE","TevaDAYWE","TevaDAY1415WE","la terrasse",348.3,69.66,0.12,0.06,"EB","EB","DOSSIERS D",15,5,7
"2014-05-10",510,"WE",20,"M6","DAY","DAY1415","M61510WE","M6DAYWE","M6DAY1415WE","la terrasse",6318,1137.24,1.73,1.39,"EAJ","EAJ","CAUCHEMAR ",15,5,7
"2014-05-10",4,"WE",12,"Teva","DAY","DAY1415","Teva1441WE","TevaDAYWE","TevaDAY1415WE","la chaussure pour toutes les morpho'",290.7,58.14,0.13,0.06,"EB","EB","TEVA DECO",14,5,7
"2014-05-10",283,"WE",12,"M6","DAY","DAY1415","M61440WE","M6DAYWE","M6DAY1415WE","la chaussure pour toutes les morpho'",4446,800.28,0.82,1.07,"EAJ","EAJ","CAUCHEMAR ",14,5,7
"2014-05-10",51,"WE",20,"Teva","DAY","DAY1415","Teva1351WE","TevaDAYWE","TevaDAY1415WE","effet sculptant",461.7,92.34,0.12,0.07,"E","E","GATEAU DE ",14,5,7
"2014-05-10",49,"WE",12,"Teva","DAY","DAY1213","Teva1341WE","TevaDAYWE","TevaDAY1213WE","la lingerie pour toutes les morpho",307.8,61.56,0.09,0.06,"EB","EB","MAGNIFIQUE",13,5,7
"2014-05-10",301,"WE",20,"M6","DAY","DAY1213","M61350WE","M6DAYWE","M6DAY1213WE","effet sculptant",6642,1195.56,1.02,1.49,"DDB","DDB","13.00:REPO",13,5,7
"2014-05-10",178,"WE",12,"M6","DAY","DAY1213","M61205WE","M6DAYWE","M6DAY1213WE","la lingerie pour toutes les morpho",2166,389.88,0.44,0.53,"ACB","ACB","NEW GIRL:P",12,5,7
"2014-05-10",111,"WE",20,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1200WE","PuissanceTNTDAYWE","PuissanceTNTDAY1213WE","la terrasse",1498.5,269.73,0,0.26,"J","J","GENERATION",12,5,7
"2014-05-10",143,"WE",12,"M6","DAY","DAY1011","M61150WE","M6DAYWE","M6DAY1011WE","la chaussure pour toutes les morpho'",1710,307.8,0.26,0.38,"ACB","ACB","NEW GIRL:L",11,5,7
"2014-05-10",195,"WE",20,"M6","DAY","DAY1011","M61120WE","M6DAYWE","M6DAY1011WE","la terrasse",1944,349.92,0,0.24,"ACB","ACB","NEW GIRL:L",11,5,7
"2014-05-10",67,"WE",20,"PuissanceTNT","DAY","DAY1011","PuissanceTNT1130WE","PuissanceTNTDAYWE","PuissanceTNTDAY1011WE","effet sculptant",1498.5,269.73,0,0.18,"J","J","GENERATION",11,5,7
"2014-05-10",45,"WE",12,"M6","DAY","DAY1011","M61040WE","M6DAYWE","M6DAY1011WE","la chaussure pour toutes les morpho'",342,61.56,0.08,0.2,"EBD","SPLIT","PLUS VITE ",10,5,7
"2014-05-10",28,"WE",20,"PuissanceTNT","DAY","DAY0309","PuissanceTNT0839WE","PuissanceTNTDAYWE","PuissanceTNTDAY0309WE","la terrasse",729,131.22,0.11,0.11,"EBD","EBD","A VOS CLIP",8,5,7
"2014-05-10",24,"WE",12,"PuissanceTNT","DAY","DAY0309","PuissanceTNT0809WE","PuissanceTNTDAYWE","PuissanceTNTDAY0309WE","la chaussure pour toutes les morpho'",256.5,46.17,0.15,0.1,"EBD","EBD","A VOS CLIP",8,5,7
"2014-05-11",64,"WE",12,"Teva","NIGHT","NIGHT2223","Teva2221WE","TevaNIGHTWE","TevaNIGHT2223WE","la lingerie pour toutes les morpho",1026,205.2,0.4,0.22,"AC","AC","THE GOOD W",22,5,1
"2014-05-11",361,"WE",12,"PuissanceTNT","PEAK","PEAK","PuissanceTNT2160WE","PuissanceTNTPEAKWE","PuissanceTNTPEAKWE","la lingerie pour toutes les morpho",5643,1015.74,1.98,1.53,"A","A","BODY OF PR",21,5,1
"2014-05-11",101,"WE",12,"Teva","PEAK","PEAK","Teva2141WE","TevaPEAKWE","TevaPEAKWE","la lingerie pour toutes les morpho",2348.4,469.68,0.7,0.4,"AC","AC","THE GOOD W",21,5,1
"2014-05-11",582,"WE",12,"M6","PEAK","PEAK","M62050WE","M6PEAKWE","M6PEAKWE","la chaussure pour toutes les morpho'",14250,2565,4.73,3.11,"EBN","SPLIT","LA MINUTE ",20,5,1
"2014-05-11",184,"WE",12,"PuissanceTNT","PEAK","PEAK","PuissanceTNT2060WE","PuissanceTNTPEAKWE","PuissanceTNTPEAKWE","la lingerie pour toutes les morpho",4303.5,774.63,1.33,0.8,"EB","SPLIT","TALENT TOU",20,5,1
"2014-05-11",33,"WE",12,"Teva","PEAK","PEAK","Teva2051WE","TevaPEAKWE","TevaPEAKWE","la lingerie pour toutes les morpho",2023.5,404.7,0.57,0.35,"C","SPLIT","NE LE DITE",20,5,1
"2014-05-11",14,"WE",12,"Teva","ACCESS","ACCESS19","Teva1931WE","TevaACCESSWE","TevaACCESS19WE","la chaussure pour toutes les morpho'",638.4,127.68,0.2,0.11,"C","C","NE LE DITE",19,5,1
"2014-05-11",271,"WE",12,"PuissanceTNT","ACCESS","ACCESS19","PuissanceTNT1930WE","PuissanceTNTACCESSWE","PuissanceTNTACCESS19WE","la lingerie pour toutes les morpho",5529,995.22,1.43,0.93,"J","J","SODA+NORBE",19,5,1
"2014-05-11",41,"WE",20,"Teva","ACCESS","ACCESS18","Teva1851WE","TevaACCESSWE","TevaACCESS18WE","",834.3,166.86,0.17,0.1,"C","C","NE LE DITE",18,5,1
"2014-05-11",-19,"WE",12,"Teva","ACCESS","ACCESS18","Teva1831WE","TevaACCESSWE","TevaACCESS18WE","",484.5,96.9,0.14,0.08,"CBA","SPLIT","REINES DU ",18,5,1
"2014-05-11",106,"WE",20,"Teva","DAY","DAY1617","Teva1721WE","TevaDAYWE","TevaDAY1617WE","la terrasse",380.7,76.14,0.1,0.06,"CBA","CBA","REINES DU ",17,5,1
"2014-05-11",36,"WE",12,"Teva","DAY","DAY1617","Teva1651WE","TevaDAYWE","TevaDAY1617WE","la chaussure pour toutes les morpho'",245.1,49.02,0.09,0.06,"CBA","CBA","REINES DU ",16,5,1
"2014-05-11",294,"WE",12,"PuissanceTNT","DAY","DAY1415","PuissanceTNT1540WE","PuissanceTNTDAYWE","PuissanceTNTDAY1415WE","la lingerie pour toutes les morpho",1710,307.8,1.16,1.04,"A","A","DANGEREUSE",15,5,1
"2014-05-11",-4,"WE",20,"Teva","DAY","DAY1415","Teva1451WE","TevaDAYWE","TevaDAY1415WE","",380.7,76.14,0.11,0.07,"AC","SPLIT","THE GOOD W",14,5,1
"2014-05-11",14,"WE",12,"Teva","DAY","DAY1415","Teva1511WE","TevaDAYWE","TevaDAY1415WE","la lingerie pour toutes les morpho",250.8,50.16,0.11,0.07,"C","C","TOP COIFFU",14,5,1
"2014-05-11",193,"WE",12,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1350WE","PuissanceTNTDAYWE","PuissanceTNTDAY1213WE","la lingerie pour toutes les morpho",1516.2,272.916,0.89,0.7,"A","A","UNE VIE DE",13,5,1
"2014-05-11",309,"WE",12,"M6","DAY","DAY1213","M61310WE","M6DAYWE","M6DAY1213WE","la lingerie pour toutes les morpho",3990,718.2,3.52,1.98,"DAA","SPLIT","LE 1245:KA",13,5,1
"2014-05-11",23,"WE",20,"Teva","DAY","DAY1011","Teva1151WE","TevaDAYWE","TevaDAY1011WE","effet sculptant",421.2,84.24,0.11,0.06,"C","SPLIT","LOOK & VOU",11,5,1
"2014-05-11",-12,"WE",20,"Teva","DAY","DAY1213","Teva1221WE","TevaDAYWE","TevaDAY1213WE","",283.5,56.7,0.08,0.04,"EB","EB","LA PEOPLE ",12,5,1
"2014-05-11",20,"WE",20,"Teva","DAY","DAY1011","Teva1121WE","TevaDAYWE","TevaDAY1011WE","la terrasse",631.8,126.36,0.15,0.08,"EB","EB","TEVA DECO",11,5,1
"2014-05-11",154,"WE",20,"M6","DAY","DAY1011","M61040WE","M6DAYWE","M6DAY1011WE","la terrasse",1377,247.86,0.42,0.36,"ACB","ACB","MALCOLM:PA",10,5,1
"2014-05-11",34,"WE",12,"Teva","DAY","DAY1011","Teva1051WE","TevaDAYWE","TevaDAY1011WE","la chaussure pour toutes les morpho'",535.8,107.16,0.17,0.09,"EB","EB","MAGNIFIQUE",10,5,1
"2014-05-11",18,"WE",12,"Teva","DAY","DAY1011","Teva1011WE","TevaDAYWE","TevaDAY1011WE","la lingerie pour toutes les morpho",530.1,106.02,0.18,0.11,"EA","SPLIT","MAISON A V",10,5,1
"2014-05-11",44,"WE",20,"Teva","DAY","DAY0309","Teva1001WE","TevaDAYWE","TevaDAY0309WE","effet sculptant",753.3,150.66,0.18,0.11,"EA","EA","MAISON A V",9,5,1
"2014-05-11",-2,"WE",20,"PuissanceTNT","DAY","DAY0309","PuissanceTNT0809WE","PuissanceTNTDAYWE","PuissanceTNTDAY0309WE","la terrasse",364.5,65.61,0.12,0.04,"EBD","EBD","E-CLASSEME",7,5,1
"2014-05-12",812,"WD",12,"M6","PEAK","PEAK","M62025WD","M6PEAKWD","M6PEAKWD","la chaussure pour toutes les morpho'",27360,4924.8,10.22,6.96,"ACB","ACB","SCENES DE ",20,5,2
"2014-05-12",341,"WD",12,"M6","ACCESS","ACCESS18","M61900WD","M6ACCESSWD","M6ACCESS18WD","la lingerie pour toutes les morpho",6840,1231.2,3.27,2.08,"CBB","CBB","LA MEILLEU",18,5,2
"2014-05-12",-27,"WD",12,"Teva","ACCESS","ACCESS18","Teva1831WD","TevaACCESSWD","TevaACCESS18WD","la chaussure pour toutes les morpho'",558.6,111.72,0.08,0.06,"AC","AC","THE GOOD W",18,5,2
"2014-05-12",267,"WD",12,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","la chaussure pour toutes les morpho'",5586,1005.48,2.34,1.5,"CBB","CBB","LA MEILLEU",18,5,2
"2014-05-12",23,"WD",12,"Teva","DAY","DAY1617","Teva1741WD","TevaDAYWD","TevaDAY1617WD","la lingerie pour toutes les morpho",239.4,47.88,0.02,0.04,"AC","AC","THE GOOD W",17,5,2
"2014-05-12",28,"WD",12,"Teva","DAY","DAY1617","Teva1641WD","TevaDAYWD","TevaDAY1617WD","la lingerie pour toutes les morpho",199.5,39.9,0.08,0.05,"AB","SPLIT","PAPA AU GA",16,5,2
"2014-05-12",40,"WD",12,"Teva","DAY","DAY1617","Teva1611WD","TevaDAYWD","TevaDAY1617WD","effet sculptant 12",210.9,42.18,0.12,0.06,"AB","AB","PAPA AU GA",16,5,2
"2014-05-12",166,"WD",12,"M6","DAY","DAY1617","M61610WD","M6DAYWD","M6DAY1617WD","la lingerie pour toutes les morpho",3306,595.08,2.77,1.03,"ACC","ACC","HAWTHORNE:",16,5,2
"2014-05-12",10,"WD",12,"Teva","DAY","DAY1415","Teva1511WD","TevaDAYWD","TevaDAY1415WD","miroir",279.3,55.86,0.08,0.06,"AB","AB","PAPA AU GA",15,5,2
"2014-05-12",45,"WD",12,"Teva","DAY","DAY1415","Teva1421WD","TevaDAYWD","TevaDAY1415WD","la lingerie pour toutes les morpho",330.6,66.12,0.1,0.06,"AB","AB","BAL DES PO",14,5,2
"2014-05-12",34,"WD",12,"Teva","DAY","DAY1213","Teva1251WD","TevaDAYWD","TevaDAY1213WD","effet sculptant 12",535.8,107.16,0.05,0.09,"AB","AB","DELICIEUX ",13,5,2
"2014-05-12",16,"WD",12,"Teva","DAY","DAY1213","Teva1231WD","TevaDAYWD","TevaDAY1213WD","la lingerie pour toutes les morpho",524.4,104.88,0.04,0.09,"AB","AB","DELICIEUX ",12,5,2
"2014-05-12",101,"WD",12,"M6","DAY","DAY1213","M61230WD","M6DAYWD","M6DAY1213WD","la chaussure pour toutes les morpho'",3192,574.56,1.44,0.85,"ACC","ACC","LA PETITE ",12,5,2
"2014-05-12",18,"WD",12,"Teva","DAY","DAY1011","Teva1131WD","TevaDAYWD","TevaDAY1011WD","la chaussure pour toutes les morpho'",250.8,50.16,0.06,0.05,"AB","AB","DAME DE FE",11,5,2
"2014-05-12",101,"WD",12,"M6","DAY","DAY1011","M61040WD","M6DAYWD","M6DAY1011WD","miroir",1140,205.2,0.7,0.39,"CBB","SPLIT","LES REINES",11,5,2
"2014-05-12",20,"WD",12,"Teva","DAY","DAY0309","Teva1001WD","TevaDAYWD","TevaDAY0309WD","la lingerie pour toutes les morpho",165.3,33.06,0.13,0.05,"AB","AB","AMOUR EN 8",9,5,2
"2014-05-13",1038,"WD",12,"M6","NIGHT","NIGHT2223","M62170WD","M6NIGHTWD","M6NIGHT2223WD","la lingerie pour toutes les morpho",17100,3078,5,3.86,"EAL","EAL","RECHERCHE ",22,5,3
"2014-05-13",203,"WD",12,"PuissanceTNT","NIGHT","NIGHT2223","PuissanceTNT2160WD","PuissanceTNTNIGHTWD","PuissanceTNTNIGHT2223WD","effet sculptant 12",5700,1026,0.66,0.91,"J","J","ENQUETE D ",22,5,3
"2014-05-13",133,"WD",12,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1850WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","la chaussure pour toutes les morpho'",3249,584.82,0.69,0.68,"J","J","LES MARSEI",18,5,3
"2014-05-13",260,"WD",12,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","la lingerie pour toutes les morpho",5586,1005.48,2.52,1.85,"CBB","CBB","LA MEILLEU",18,5,3
"2014-05-13",6,"WD",12,"Teva","DAY","DAY1617","Teva1611WD","TevaDAYWD","TevaDAY1617WD","miroir",188.1,37.62,0.12,0.05,"AB","AB","CHEMINS DU",16,5,3
"2014-05-13",154,"WD",12,"M6","DAY","DAY1617","M61610WD","M6DAYWD","M6DAY1617WD","effet sculptant 12",3306,595.08,2.24,0.73,"ACC","ACC","HAWTHORNE:",16,5,3
"2014-05-13",3,"WD",12,"Teva","DAY","DAY1415","Teva1511WD","TevaDAYWD","TevaDAY1415WD","la chaussure pour toutes les morpho'",233.7,46.74,0.09,0.05,"AB","AB","CHEMINS DU",15,5,3
"2014-05-13",106,"WD",12,"PuissanceTNT","DAY","DAY1415","PuissanceTNT1530WD","PuissanceTNTDAYWD","PuissanceTNTDAY1415WD","miroir",1852.5,333.45,0.12,0.27,"J","J","RELOOKING ",15,5,3
"2014-05-13",148,"WD",12,"M6","DAY","DAY1415","M61530WD","M6DAYWD","M6DAY1415WD","la chaussure pour toutes les morpho'",3420,615.6,1.96,0.86,"EBD","SPLIT","PLUS VITE ",15,5,3
"2014-05-13",233,"WD",12,"M6","DAY","DAY1415","M61515WD","M6DAYWD","M6DAY1415WD","miroir",3876,697.68,2.33,1.06,"ABF","SPLIT","DANS LA PE",15,5,3
"2014-05-13",381,"WD",12,"M6","DAY","DAY1415","M61440WD","M6DAYWD","M6DAY1415WD","effet sculptant 12",5415,974.7,4.09,1.67,"ABF","ABF","DANS LA PE",14,5,3
"2014-05-13",-6,"WD",12,"Teva","DAY","DAY1415","Teva1421WD","TevaDAYWD","TevaDAY1415WD","effet sculptant 12",250.8,50.16,0.11,0.05,"AB","AB","A QUOI PEN",14,5,3
"2014-05-13",40,"WD",12,"Teva","DAY","DAY1213","Teva1341WD","TevaDAYWD","TevaDAY1213WD","miroir",336.3,67.26,0.08,0.06,"AB","AB","A QUOI PEN",13,5,3
"2014-05-13",95,"WD",12,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1320WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","la lingerie pour toutes les morpho",1653,297.54,0,0.27,"J","J","PLUS VITE ",13,5,3
"2014-05-13",9,"WD",12,"Teva","DAY","DAY1213","Teva1251WD","TevaDAYWD","TevaDAY1213WD","effet sculptant 12",530.1,106.02,0.08,0.09,"AB","AB","MARIAGE CO",12,5,3
"2014-05-13",83,"WD",12,"PuissanceTNT","DAY","DAY1213","PuissanceTNT1250WD","PuissanceTNTDAYWD","PuissanceTNTDAY1213WD","la chaussure pour toutes les morpho'",1339.5,241.11,0.16,0.26,"AC","AC","GLEE:UN NO",13,5,3
"2014-05-13",72,"WD",12,"M6","DAY","DAY1213","M61230WD","M6DAYWD","M6DAY1213WD","la chaussure pour toutes les morpho'",3192,574.56,1.34,0.7,"ACC","ACC","LA PETITE ",12,5,3
"2014-05-13",-6,"WD",12,"Teva","DAY","DAY1011","Teva1211WD","TevaDAYWD","TevaDAY1011WD","la chaussure pour toutes les morpho'",330.6,66.12,0.08,0.06,"AB","AB","MARIAGE : ",11,5,3
"2014-05-13",90,"WD",12,"M6","DAY","DAY1011","M61120WD","M6DAYWD","M6DAY1011WD","la lingerie pour toutes les morpho",1596,287.28,0.55,0.46,"ACC","ACC","LA PETITE ",11,5,3
"2014-05-13",75,"WD",12,"PuissanceTNT","DAY","DAY1011","PuissanceTNT1150WD","PuissanceTNTDAYWD","PuissanceTNTDAY1011WD","effet sculptant 12",1054.5,189.81,0.06,0.13,"J","J","A VOS CLIP",11,5,3
"2014-05-13",73,"WD",12,"M6","DAY","DAY1011","M61040WD","M6DAYWD","M6DAY1011WD","la chaussure pour toutes les morpho'",1140,205.2,0.01,0.27,"CBB","SPLIT","LES REINES",11,5,3
"2014-05-13",32,"WD",12,"PuissanceTNT","DAY","DAY1011","PuissanceTNT1100WD","PuissanceTNTDAYWD","PuissanceTNTDAY1011WD","la lingerie pour toutes les morpho",997.5,179.55,0.01,0.18,"J","J","A VOS CLIP",10,5,3
"2014-05-13",14,"WD",12,"Teva","DAY","DAY0309","Teva1001WD","TevaDAYWD","TevaDAY0309WD","miroir",119.7,23.94,0.15,0.04,"AB","AB","ROLE DE SA",9,5,3
"2014-05-13",53,"WD",12,"PuissanceTNT","DAY","DAY1011","PuissanceTNT1030WD","PuissanceTNTDAYWD","PuissanceTNTDAY1011WD","la chaussure pour toutes les morpho'",929.1,167.238,0.01,0.23,"J","J","A VOS CLIP",10,5,3
"2014-05-13",29,"WD",12,"PuissanceTNT","DAY","DAY0309","PuissanceTNT0809WD","PuissanceTNTDAYWD","PuissanceTNTDAY0309WD","la lingerie pour toutes les morpho",495.9,89.262,0,0.12,"CAA","CAA","WAKE UP",7,5,3
"2014-05-13",14,"WD",12,"Teva","DAY","DAY0309","Teva0931WD","TevaDAYWD","TevaDAY0309WD","la lingerie pour toutes les morpho",91.2,18.24,0.15,0.03,"AB","AB","ROLE DE SA",9,5,3
"2014-05-14",26,"WD",12,"Teva","PEAK","PEAK","Teva2051WD","TevaPEAKWD","TevaPEAKWD","effet sculptant 12",438.9,87.78,0.14,0.08,"AA","SPLIT","CONSTANCE ",20,5,4
"2014-05-14",405,"WD",12,"M6","PEAK","PEAK","M62005WD","M6PEAKWD","M6PEAKWD","la lingerie pour toutes les morpho",24510,4411.8,8.76,4.79,"DAA","SPLIT","LE 1945:XA",20,5,4
"2014-05-14",155,"WD",12,"PuissanceTNT","PEAK","PEAK","PuissanceTNT2020WD","PuissanceTNTPEAKWD","PuissanceTNTPEAKWD","la chaussure pour toutes les morpho'",5985,1077.3,1.15,1.25,"A","A","LES SIMPSO",20,5,4
"2014-05-14",23,"WD",12,"Teva","ACCESS","ACCESS19","Teva1851WD","TevaACCESSWD","TevaACCESS19WD","la chaussure pour toutes les morpho'",598.5,119.7,0.08,0.08,"AC","AC","THE GOOD W",19,5,4
"2014-05-14",143,"WD",12,"PuissanceTNT","ACCESS","ACCESS18","PuissanceTNT1850WD","PuissanceTNTACCESSWD","PuissanceTNTACCESS18WD","la lingerie pour toutes les morpho",3648,656.64,0.59,0.38,"J","J","LES MARSEI",18,5,4
"2014-05-14",256,"WD",12,"M6","ACCESS","ACCESS18","M61830WD","M6ACCESSWD","M6ACCESS18WD","la lingerie pour toutes les morpho",5586,1005.48,4.54,1.96,"CBB","CBB","LA MEILLEU",18,5,4
